조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2019-06-10,하천,낙동강,강정·고령,2019.06.10,23.6,8.5,9.3,2.7,1.8,11.5,579,0,155,0,424,,,
2019-06-17,하천,낙동강,강정·고령,2019.06.17,24.1,8.2,8,2.7,1.1,4.9,1490,1040,420,0,30,,,
2019-06-24,하천,낙동강,강정·고령,2019.06.24,26.4,8.8,9.3,1.8,1.2,10.4,26446,24000,118,0,2328,,,
2019-07-01,하천,낙동강,강정·고령,2019.07.01,25.2,7.8,8,1.8,2.2,8,9529,9370,0,0,159,,,
2019-07-09,하천,낙동강,강정·고령,2019.07.09,25.8,8.7,9.5,2.4,1.3,15,9444,7860,108,0,1476,,,
2019-07-15,하천,낙동강,강정·고령,2019.07.15,25.7,8.6,9.9,0.8,2,25.1,11427,11330,0,0,97,,,
2019-07-22,하천,낙동강,강정·고령,2019.07.22,26.2,7.6,8.2,1.3,2.8,15.9,4501,4360,14,0,127,,,
2019-07-29,하천,낙동강,강정·고령,2019.07.29,26.8,8.1,9,0.7,4.1,32.1,1037,850,48,0,139,,,
2019-08-05,하천,낙동강,강정·고령,2019.08.05,30.1,8.6,9.2,1.5,2.1,30,7601,6890,315,264,132,,,
2019-08-12,하천,낙동강,강정·고령,2019.08.12,29.2,9,9.9,0.9,4.9,52,23949,7130,9999,0,6820,,,
2019-08-19,하천,낙동강,강정·고령,2019.08.19,29,8.9,9.6,0.9,3.6,37.4,44060,30940,1945,0,11175,,,
2019-08-22,하천,낙동강,강정·고령,2019.08.22,27.6,8.1,8.1,0.3,3,21.6,5057,4880,0,0,177,7,9,정량한계미만
2019-08-26,하천,낙동강,강정·고령,2019.08.26,27.9,8.4,8.8,1.8,2.9,23.2,13501,13380,0,0,121,12,21,0.1
2019-08-29,하천,낙동강,강정·고령,2019.08.29,26.4,8.1,8.4,1.4,3.7,19.7,5410,5410,0,0,0,9,19,0.2
2019-09-02,하천,낙동강,강정·고령,2019.09.02,25.5,7.9,8.2,1.2,4,16.6,9820,9820,0,0,0,7,18,0.2
2019-09-09,하천,낙동강,강정·고령,2019.09.09,26.1,8.6,9.8,1.1,1.7,33.1,25074,25000,0,0,74,,,
2019-09-16,하천,낙동강,강정·고령,2019.09.16,25.8,9.2,11.7,1.3,3,45,2428,2165,0,0,263,,,
2019-09-24,하천,낙동강,강정·고령,2019.09.24,20.6,7.7,9.3,0.5,20.7,7.5,123,0,0,0,123,,,
2019-09-30,하천,낙동강,강정·고령,2019.09.30,21.9,8.3,11.1,0.6,8.1,38.2,185,90,20,0,75,,,
2019-10-07,하천,낙동강,강정·고령,2019.10.07,20.1,7.2,9.1,0.1,47.2,2.4,92,0,37,31,24,,,
2019-10-14,하천,낙동강,강정·고령,2019.10.14,19.6,7.4,9.9,0.4,16,20.1,32,0,0,0,32,,,
2019-10-21,하천,낙동강,강정·고령,2019.10.21,18.2,7.2,9.7,1,6.3,14.2,100,0,0,0,100,,,
2019-10-28,하천,낙동강,강정·고령,2019.10.28,17.8,8,10.8,0.7,6.8,28.5,167,45,94,0,28,,,
2019-11-04,하천,낙동강,강정·고령,2019.11.04,16.9,9,11.4,0.8,4.4,15.7,8,0,0,0,8,,,
2019-11-11,하천,낙동강,강정·고령,2019.11.11,14.8,8.4,9.7,0.5,7,4.1,25,0,0,0,25,,,
