 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2016-08-22,15837,2016,8,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.6,,,,,5.7,,6.1,,,,,,,,,3.5,2.188,0.025,268.0,15,,,,,,,0.051,,,1.338,,,,,8.0,정량한계미만,0.003,,2.8,,41,29.3,2.290,5.0,0.039,,
2016-08-29,16146,2016,8,5회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.7,,,,,9.0,,5.8,,,,,,,,,5.0,1.749,0.026,298.0,17,,,,,,,0.196,,,1.079,,,,,7.8,정량한계미만,0.017,,7.6,,64,27.5,1.794,4.4,0.030,,
2016-09-05,16362,2016,9,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.5,,,,,16.5,,6.7,,,,,,,,,6.5,1.702,0.035,267.0,105,,,,,,,0.138,,,1.049,,,,,7.8,정량한계미만,0.024,,7.6,,4000,25.1,1.850,5.5,0.051,,
2016-09-12,17157,2016,9,2회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.9,,,,,25.3,,6.1,,,,,,,,,6.3,1.512,0.019,255.0,35,,,,,,,0.151,,,1.014,,,,,7.8,정량한계미만,0.008,,5.2,,223,25.1,1.578,4.4,0.025,,
2016-09-19,17565,2016,9,3회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,1.4,,정량한계미만,,,7.1,정량한계미만,8.0,,,정량한계미만,,,,,,7.4,2.308,0.065,186.0,1290,,,,,정량한계미만,,0.100,,,1.763,,정량한계미만,,,7.4,정량한계미만,0.060,,26.0,,10750,22.4,2.420,5.8,0.104,,
2016-09-26,17998,2016,9,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.0,,,,,8.2,,9.0,,,,,,,,,8.2,2.544,0.063,187.0,46,,,,,,,0.067,,,1.994,,,,,7.5,정량한계미만,0.053,,6.0,,510,21.7,2.578,6.6,0.080,,
2016-10-04,18149,2016,10,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.2,,,,,8.5,,8.5,,,,,,,,,6.8,2.483,0.039,206.0,19,,,,,,,0.024,,,1.915,,,,,7.4,정량한계미만,0.035,,4.4,,198,21.6,2.573,5.5,0.053,,
2016-10-10,19041,2016,10,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,1.3,,정량한계미만,,,7.7,정량한계미만,7.8,,,정량한계미만,,,,,,8.4,2.720,0.067,192.0,203,,,,,정량한계미만,,0.066,,,2.145,,정량한계미만,,,7.5,정량한계미만,0.057,,10.0,,2400,20.0,2.764,5.6,0.087,,
2016-10-17,19473,2016,10,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.0,,,,,11.4,,7.6,,,,,,,,,8.9,2.565,0.050,203.0,75,,,,,,,0.036,,,2.133,,,,,7.5,정량한계미만,0.041,,6.4,,2150,19.0,2.600,5.4,0.063,,
2016-10-24,19909,2016,10,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.7,,,,,37.3,,7.8,,,,,,,,,9.7,2.346,0.014,214.0,3,,,,,,,0.047,,,1.995,,,,,7.8,정량한계미만,0.003,,10.4,,105,18.5,2.500,5.2,0.040,,
2016-10-31,20324,2016,10,5회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.7,,,,,40.4,,7.2,,,,,,,,,10.4,2.419,0.007,239.0,4,,,,,,,0.051,,,2.034,,,,,8.2,정량한계미만,0.004,,12.0,,59,17.2,2.552,5.4,0.028,,
