 Ã¤¼ö ÀÏÀÚ,No,¿¬µµ,¿ù,Á¶»çÈ¸Â÷,¼ö°è¸í,Áß±Ç¿ª¸í,ÃøÁ¤¼Ò¸í,¼ö½É,À½ÀÌ¿Â°è¸éÈ°¼ºÁ¦,À¯·®,¾ÈÆ¼¸ó,ºñ¼Ò,¹Ù·ý,º¥Á¨,»ý¹°È­ÇÐÀû»ê¼Ò¿ä±¸·®,»ç¿°È­Åº¼Ò,Ä«µå¹Å,Å¬·Î·ÎÆ÷¸§,¿°¼ÒÀÌ¿Â,Å¬·Î·ÎÇÊ,½Ã¾È,È­ÇÐÀû»ê¼Ò¿ä±¸·®,»öµµ,Å©·Ò,°¡Å©·Ò,±¸¸®,´ÙÀÌÅ¬·Î·Î¿¡Åº,´ÙÀÌÅ¬·Î·Î¸ÞÅº,´ÙÀÌ¿¡Æ¿Çí½ÇÇÁÅ»·¹ÀÌÆ®,´ÙÀÌ¿Á¼¼ÀÎ,¿ëÁ¸»ê¼Ò,¿ëÁ¸ÃÑÁú¼Ò,¿ëÁ¸ÃÑÀÎ,Àü±âÀüµµµµ,ºÐ¿ø¼º´ëÀå±Õ±º,¿ëÇØ¼ºÃ¶,ºÒ¼Ò,Çí»çÅ¬·Î·Îº¥Á¨,Æ÷¸§¾Ëµ¥È÷µå,¼öÀº,¿ëÇØ¼º¸Á°£,¾Ï¸ð´Ï¾Æ¼ºÁú¼Ò,³ë¸»Çí»êÃßÃâ¹°Áú,´ÏÄÌ,Áú»ê¼ºÁú¼Ò,À¯±âÀÎ,³³,Æú¸®Å¬·Î¸®³×ÀÌÆ¼µåºñÆä´Ò,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,¼ö¼ÒÀÌ¿Â³óµµ,Æä³î·ù,ÀÎ»ê¿°ÀÎ,¼¿·¹´½,ºÎÀ¯¹°Áú,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,ÃÑ´ëÀå±Õ±º,¼ö¿Â,ÃÑÁú¼Ò,ÃÑÀ¯±âÅº¼Ò,ÃÑÀÎ,Åõ¸íµµ,¾Æ¿¬
2011-01-04,93,2011,1,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.7,,,,0.0,3.8,,2.2,,,,,,,0,,11.1,1.026,0.013,97.0,0,,,,,,,0.094,,,0.791,,,,,8.2,0.000,0.000,,1.6,,0.0,4.0,1.051,,0.015,3.0,
2011-01-04,203,2011,1,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,,,,,,,0.9,,,,0.0,,,2.3,,,,,,,0,,10.9,1.042,0.014,99.0,0,,,,,,,0.085,,,0.783,,,,,8.0,0.000,0.000,,2.0,,0.0,4.0,1.077,,0.016,,
2011-01-04,304,2011,1,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.0,,,,,,,0.9,,,,0.0,,,2.2,,,,,,,0,,10.9,1.082,0.014,98.0,0,,,,,,,0.094,,,0.754,,,,,7.8,0.000,0.000,,2.0,,0.0,4.0,1.152,,0.017,,
2011-02-07,535,2011,2,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.5,,,,0.0,2.6,,3.0,,,,,,,0,,9.8,1.318,0.004,131.0,0,,,,,,,0.050,,,1.192,,,,,8.0,0.000,0.002,,1.8,,0.0,4.0,1.37,,0.010,2.8,
2011-02-07,639,2011,2,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,,,,,,,0.6,,,,0.0,,,2.0,,,,,,,0,,9.5,1.3,0.004,140.0,0,,,,,,,0.080,,,1.212,,,,,8.1,0.000,0.004,,1.6,,0.0,4.0,1.342,,0.010,,
2011-02-07,734,2011,2,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.0,,,,,,,1.1,,,,0.0,,,3.0,,,,,,,0,,9.2,1.388,0.009,151.0,0,,,,,,,0.060,,,1.318,,,,,8.0,0.000,0.008,,1.2,,0.0,4.0,1.4,,0.020,,
2011-03-02,915,2011,3,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,,0.00000,,0.0000,0.9,0.0000,0.00000,0.001,0.0,4.1,0.00,2.0,,,0.000,,0.0000,0.0000,0,,9.7,1.517,0.006,127.0,0,,,,,0.0000000,,0.020,,,1.178,,0.00000,,0.000,8.0,0.000,0.000,,2.6,0.000,0.0,6.0,1.634,,0.010,2.7,
2011-03-02,1039,2011,3,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,0.00,,,0.00000,,0.0000,1.0,0.0000,0.00000,0.000,0.0,,0.00,2.0,,,0.000,,0.0000,0.0000,0,,9.8,1.431,0.004,131.0,0,,,,,0.0000000,,0.010,,,1.263,,0.00000,,0.000,8.0,0.000,0.000,,2.8,0.000,0.0,6.0,1.592,,0.010,,
2011-03-02,1152,2011,3,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,9.0,0.00,,,0.00000,,0.0000,1.1,0.0000,0.00000,0.001,0.0,,0.00,2.0,,,0.000,,0.0000,0.0000,0,,9.2,1.344,0.004,131.0,0,,,,,0.0000000,,0.010,,,1.218,,0.00000,,0.000,7.9,0.000,0.000,,2.4,0.000,0.0,6.0,1.709,,0.000,,
2011-04-04,1395,2011,4,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.5,,,,0.0,4.2,,2.0,,,,,,,0,,8.6,1.65,0.006,140.0,0,,,,,,,0.030,,,1.473,,,,,7.7,0.000,0.000,,2.0,,0.0,11.0,1.719,,0.010,2.4,
2011-04-04,1528,2011,4,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.6,,,,0.0,,,2.0,,,,,,,0,,8.8,1.593,0.003,139.0,0,,,,,,,0.010,,,1.269,,,,,7.5,0.000,0.000,,2.0,,0.0,10.0,1.668,,0.010,,
2011-04-04,1651,2011,4,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,0.6,,,,0.0,,,2.0,,,,,,,0,,9.0,1.544,0.004,139.0,0,,,,,,,0.020,,,1.491,,,,,7.4,0.000,0.002,,1.4,,0.0,10.0,1.659,,0.010,,
2011-05-02,1864,2011,5,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.0,,,,0.0,3.4,,3.4,,,,,,,0,,7.4,1.337,0.006,97.0,0,,,,,,,0.004,,,1.174,,,,,7.4,0.000,0.002,,6.8,,2.0,17.0,1.554,,0.028,2.1,
2011-05-02,1995,2011,5,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,3.0,,,,,,,1.0,,,,0.0,,,3.5,,,,,,,0,,7.4,1.349,0.012,101.0,0,,,,,,,0.007,,,1.174,,,,,7.4,0.000,0.000,,6.4,,4.0,17.0,1.569,,0.029,,
2011-05-02,2116,2011,5,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.0,,,,,,,0.9,,,,0.0,,,3.0,,,,,,,0,,7.2,1.371,0.009,102.0,0,,,,,,,0.010,,,1.174,,,,,7.2,0.000,0.000,,16.4,,4.0,16.0,1.595,,0.028,,
2011-06-01,2354,2011,6,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,,0.00000,,,0.8,,0.00000,,0.0,10.4,0.00,2.7,,,0.000,,,,0,,6.9,1.105,0.005,62.0,0,,,,,0.0000000,,0.049,,,0.663,,0.00000,,,7.5,0.000,0.000,,2.8,,0.0,21.0,1.345,,0.019,2.1,
2011-06-01,2486,2011,6,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,0.00,,,0.00000,,,0.9,,0.00000,,0.0,,0.00,2.7,,,0.000,,,,0,,6.9,1.062,0.006,71.0,0,,,,,0.0000000,,0.025,,,0.604,,0.00000,,,7.2,0.000,0.000,,3.4,,0.0,20.0,1.22,,0.018,,
2011-06-01,2607,2011,6,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,0.00,,,0.00000,,,0.7,,0.00000,,0.0,,0.00,2.9,,,0.000,,,,0,,6.0,1.043,0.003,64.0,0,,,,,0.0000000,,0.022,,,0.598,,0.00000,,,6.3,0.000,0.000,,10.4,,20.0,16.0,1.116,,0.017,,
2011-07-04,2851,2011,7,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.9,,,,0.0,10.3,,3.1,,,,,,,0,,10.7,0.923,0.012,46.0,3,,,,,,,0.013,,,0.882,0.0000,,0.0000,,8.4,0.000,0.005,,4.4,,30.0,25.0,0.954,,0.018,1.9,
2011-07-04,2983,2011,7,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,3.0,,,,,,,0.9,,,,0.0,,,3.2,,,,,,,0,,11.3,1.083,0.006,45.0,1,,,,,,,0.023,,,0.882,0.0000,,0.0000,,7.8,0.000,0.004,,5.8,,10.0,23.0,1.15,,0.008,,
2011-07-04,3104,2011,7,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.0,,,,,,,0.9,,,,0.0,,,3.2,,,,,,,0,,9.1,1.025,0.008,45.0,3,,,,,,,0.000,,,0.972,0.0000,,0.0000,,7.1,0.000,0.005,,6.6,,14.0,19.0,1.035,,0.009,,
2011-08-03,3375,2011,8,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.7,,,,0.0,9.0,,2.1,,,,,,,0,,7.3,0.763,0.006,56.0,0,,,,,,,0.000,,,0.719,,,,,7.0,0.000,0.000,,1.0,,300.0,27.0,0.796,,0.013,1.6,
2011-08-03,3506,2011,8,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.7,,,,0.0,,,2.7,,,,,,,0,,6.9,0.905,0.012,51.0,20,,,,,,,0.000,,,0.753,,,,,6.7,0.000,0.000,,22.8,,900.0,24.0,0.936,,0.031,,
2011-08-03,3626,2011,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,6.0,,,,,,,0.8,,,,0.0,,,2.0,,,,,,,0,,4.4,0.866,0.006,41.0,12,,,,,,,0.000,,,0.747,,,,,6.4,0.000,0.000,,8.2,,500.0,22.0,0.955,,0.021,,
2011-09-07,3937,2011,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,39.3,0.00,,,0.00000,,0.0000,1.4,0.0000,0.00000,0.000,0.0,5.1,0.00,3.0,,,0.000,,0.0000,0.0000,0,,8.7,0.77,0.006,64.0,1,,,,,0.0000000,,0.033,,,0.714,,0.00000,,0.000,7.6,0.000,0.000,,2.2,0.000,200.0,27.0,0.797,,0.017,1.9,
2011-09-07,4065,2011,9,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,0.0000,1.4,0.0000,0.00000,0.000,0.0,,0.00,3.2,,,0.000,,0.0000,0.0000,0,,8.1,0.717,0.006,63.0,1,,,,,0.0000000,,0.036,,,0.643,,0.00000,,0.000,7.6,0.000,0.000,,2.8,0.000,58.0,27.0,0.843,,0.015,,
2011-09-07,4189,2011,9,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,0.0000,1.4,0.0000,0.00000,0.000,0.0,,0.00,3.0,,,0.000,,0.0000,0.0000,0,,6.5,0.787,0.006,65.0,2,,,,,0.0000000,,0.031,,,0.627,,0.00000,,0.000,7.4,0.000,0.000,,2.6,0.000,84.0,24.0,0.862,,0.021,,
2011-10-04,4401,2011,10,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.6,,,,0.0,5.7,,2.6,,,,,,,0,,10.0,0.759,0.007,93.0,0,,,,,,,0.031,,,0.507,,,,,7.5,0.000,0.000,,1.6,,30.0,21.0,0.832,,0.013,2.1,
2011-10-04,4530,2011,10,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.9,,,,0.0,,,2.6,,,,,,,0,,9.8,0.666,0.005,92.0,1,,,,,,,0.018,,,0.509,,,,,7.5,0.000,0.000,,3.4,,400.0,21.0,0.716,,0.009,,
2011-10-04,4651,2011,10,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,0.8,,,,0.0,,,2.6,,,,,,,0,,8.5,0.701,0.012,91.0,0,,,,,,,0.000,,,0.524,,,,,7.6,0.000,0.000,,3.2,,700.0,21.0,0.749,,0.016,,
2011-11-08,4973,2011,11,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.7,,,,0.0,5.7,,2.5,,,,,,,0,,10.1,0.974,0.002,85.0,2,,,,,,,0.034,,,0.325,,,,,7.1,0.000,0.000,,0.8,,210.0,19.0,1.067,,0.004,2.1,
2011-11-08,5101,2011,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,5.0,,,,,,,0.7,,,,0.0,,,2.2,,,,,,,0,,10.4,0.954,0.002,86.0,5,,,,,,,0.030,,,0.321,,,,,7.1,0.000,0.000,,0.8,,80.0,18.0,1.04,,0.003,,
2011-11-08,5221,2011,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,10.0,,,,,,,0.6,,,,0.0,,,2.7,,,,,,,0,,3.5,0.85,0.009,93.0,0,,,,,,,0.038,,,0.317,,,,,7.0,0.000,0.006,,0.8,,230.0,17.0,0.908,,0.015,,
2011-12-05,5470,2011,12,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,0.00,,,0.00000,,,0.6,,0.00000,,0.0,4.0,0.00,2.4,,,0.000,,,,0,,12.2,1.095,0.010,83.0,6,,,,,0.0000000,,0.066,,,0.691,,0.00000,,,7.3,0.000,0.006,,2.3,,34.0,11.0,1.186,,0.017,2.3,
2011-12-05,5596,2011,12,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,0.00,,,0.00000,,,0.4,,0.00000,,0.0,,0.00,2.7,,,0.000,,,,0,,12.2,1.186,0.008,83.0,2,,,,,0.0000000,,0.079,,,0.700,,0.00000,,,7.3,0.000,0.006,,3.2,,21.0,11.0,1.38,,0.016,,
2011-12-05,5715,2011,12,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,0.00,,,0.00000,,,0.4,,0.00000,,0.0,,0.00,2.7,,,0.000,,,,0,,12.1,1.167,0.009,83.0,1,,,,,0.0000000,,0.074,,,0.707,,0.00000,,,7.3,0.000,0.006,,3.0,,27.0,11.0,1.295,,0.020,,
2012-01-03,5961,2012,1,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,0.5,,,,0.0,1.2,,2.4,,,,,,,0,,14.2,0.758,0.008,102.0,1,,,,,,,0.000,,,0.708,,,,,7.5,0.000,0.003,,2.0,,35.0,5.0,0.801,,0.019,3.0,
2012-01-03,6070,2012,1,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,0.9,,,,0.0,,,2.4,,,,,,,0,,13.3,0.805,0.011,103.0,0,,,,,,,0.054,,,0.734,,,,,7.4,0.000,0.005,,2.2,,24.0,5.0,0.808,,0.021,,
2012-01-03,6169,2012,1,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,8.0,,,,,,,1.1,,,,0.0,,,2.2,,,,,,,0,,12.9,0.889,0.012,104.0,0,,,,,,,0.051,,,0.736,,,,,7.4,0.000,0.004,,2.4,,32.0,5.0,0.892,,0.013,,
2012-02-01,6386,2012,2,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.6,,,,0.0,6.9,,2.5,,,,,,,0,,13.9,1.295,0.008,107.0,0,,,,,,,0.036,,,0.789,,,,,7.6,0.000,0.000,,1.8,,6.0,4.0,1.392,,0.015,2.8,
2012-02-01,6486,2012,2,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.5,,,,0.0,,,2.3,,,,,,,0,,12.6,1.359,0.008,107.0,0,,,,,,,0.015,,,0.795,,,,,7.6,0.000,0.000,,2.2,,7.0,4.0,1.407,,0.015,,
2012-02-01,6579,2012,2,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.5,,,,0.0,,,2.1,,,,,,,0,,12.5,1.395,0.008,107.0,0,,,,,,,0.036,,,0.806,,,,,7.6,0.000,0.000,,2.0,,9.0,4.0,1.442,,0.017,,
2012-03-05,6798,2012,3,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,,0.6,,0.00000,,0.0,6.5,0.00,2.2,,,0.000,,,,0,,12.0,1.702,0.010,114.0,0,,,,,0.0000000,,0.046,,,1.417,,0.00000,,,7.7,0.000,0.006,,1.6,,2.0,6.0,1.779,,0.012,2.0,
2012-03-05,6919,2012,3,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,,0.5,,0.00000,,0.0,,0.00,2.3,,,0.000,,,,0,,11.8,1.701,0.012,114.0,0,,,,,0.0000000,,0.032,,,1.429,,0.00000,,,7.7,0.000,0.003,,1.8,,3.0,6.0,1.776,,0.017,,
2012-03-05,7032,2012,3,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,,0.6,,0.00000,,0.0,,0.00,2.2,,,0.000,,,,0,,11.7,1.693,0.012,114.0,0,,,,,0.0000000,,0.028,,,1.438,,0.00000,,,7.7,0.000,0.002,,1.6,,2.0,6.0,1.776,,0.018,,
2012-04-05,7345,2012,4,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.4,,,,0.0,1.9,,2.0,,,,,,,0,,10.3,1.44,0.012,93.0,0,,,,,,,0.010,,,1.395,,,,,7.0,0.000,0.008,,3.6,,26.0,11.0,1.51,,0.033,1.4,
2012-04-05,7467,2012,4,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.6,,,,0.0,,,2.1,,,,,,,0,,10.3,1.429,0.013,98.0,2,,,,,,,0.013,,,1.403,,,,,7.0,0.000,0.000,,3.4,,28.0,11.0,1.518,,0.039,,
2012-04-05,7583,2012,4,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.9,,,,0.0,,,2.5,,,,,,,0,,10.2,1.51,,102.0,23,,,,,,,0.064,,,1.363,,,,,7.0,0.000,0.013,,5.2,,340.0,11.0,1.68,,0.046,,
2012-05-08,7870,2012,5,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.9,,,,0.0,2.8,,2.3,,,,,,,0,,9.6,1.745,0.011,61.0,1,,,,,,,0.042,,,0.689,,,,,6.8,0.000,0.006,,2.6,,170.0,21.0,1.822,,0.068,2.0,
2012-05-08,7994,2012,5,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.8,,,,0.0,,,2.5,,,,,,,0,,10.7,1.737,0.009,64.0,0,,,,,,,0.044,,,0.681,,,,,6.8,0.000,0.003,,2.4,,36.0,18.0,1.972,,0.033,,
2012-05-08,8110,2012,5,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.9,,,,0.0,,,2.2,,,,,,,0,,8.3,1.503,0.010,61.0,0,,,,,,,0.060,,,0.685,,,,,6.8,0.000,0.004,,3.2,,24.0,14.0,1.848,,0.019,,
2012-06-04,8340,2012,6,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,,1.2,,0.00000,,0.0,4.8,0.00,2.7,,,0.000,,,,0,,9.2,1.122,0.006,66.0,0,,,,,0.0000000,,0.014,,,0.817,,0.00000,,,7.1,0.000,0.000,,1.4,,94.0,24.0,1.229,,0.010,1.6,
2012-06-04,8463,2012,6,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,,1.1,,0.00000,,0.0,,0.00,2.6,,,0.000,,,,0,,9.4,1.221,0.002,66.0,1,,,,,0.0000000,,0.022,,,0.705,,0.00000,,,7.1,0.000,0.000,,2.8,,150.0,23.0,1.522,,0.005,,
2012-06-04,8577,2012,6,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,,1.0,,0.00000,,0.0,,0.00,2.8,,,0.000,,,,0,,6.2,1.098,0.008,65.0,1,,,,,0.0000000,,0.037,,,0.708,,0.00000,,,7.1,0.000,0.002,,5.4,,150.0,18.0,1.381,,0.022,,
2012-07-02,8816,2012,7,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.9,,,,0.0,6.9,,2.7,,,,,,,0,,8.7,0.431,0.003,87.0,0,,,,,,,0.000,,,0.104,,,,,7.1,0.000,0.000,,0.8,,51.0,26.0,0.542,1.9,0.014,1.4,
2012-07-02,8945,2012,7,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.9,,,,0.0,,,2.7,,,,,,,0,,10.8,0.291,0.007,88.0,0,,,,,,,0.022,,,0.104,,,,,7.1,0.000,0.006,,2.2,,140.0,25.0,0.515,2.1,0.016,,
2012-07-02,9062,2012,7,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,1.0,,,,0.0,,,3.2,,,,,,,0,,4.3,0.498,0.017,97.0,0,,,,,,,0.012,,,0.141,,,,,7.0,0.000,0.006,,4.8,,130.0,22.0,0.552,2.1,0.027,,
2012-08-01,9332,2012,8,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.7,,,,0.0,5.1,,3.3,,,,,,,0,,13.1,1.023,0.008,64.0,0,,,,,,,0.020,,,0.792,,,,,7.0,0.000,0.000,,1.6,,26.0,32.0,1.109,1.1,0.020,1.4,
2012-08-01,9460,2012,8,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.7,,,,0.0,,,3.1,,,,,,,0,,15.7,1.14,0.008,58.0,0,,,,,,,0.044,,,0.960,,,,,7.0,0.000,0.000,,4.6,,110.0,26.0,1.275,1.3,0.020,,
2012-08-01,9576,2012,8,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.7,,,,0.0,,,3.0,,,,,,,0,,6.4,1.006,0.004,46.0,0,,,,,,,0.046,,,0.958,,,,,6.9,0.000,0.000,,1.6,,160.0,22.0,1.167,1.5,0.015,,
2012-09-05,9910,2012,9,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,0.0000,0.7,0.0000,0.00000,0.000,0.0,6.4,0.00,2.5,,,0.000,,0.0000,0.0000,0,,13.0,1.581,0.026,37.0,5,,,,,0.0000000,,0.037,,,0.838,,0.00000,,0.000,6.5,0.000,0.016,,5.8,0.000,170.0,25.0,1.701,1.8,0.036,1.1,
2012-09-05,10035,2012,9,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,0.0000,0.7,0.0000,0.00000,0.000,0.0,,0.00,2.8,,,0.000,,0.0000,0.0000,0,,13.8,1.581,0.011,44.0,68,,,,,0.0000000,,0.013,,,0.888,,0.00000,,0.000,6.5,0.000,0.004,,8.4,0.000,570.0,22.0,1.704,1.7,0.026,,
2012-09-05,10153,2012,9,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,0.00,,,0.00000,,0.0000,0.7,0.0000,0.00000,0.000,0.0,,0.00,2.8,,,0.000,,0.0000,0.0000,0,,11.0,1.492,0.030,43.0,56,,,,,0.0000000,,0.000,,,0.981,,0.00000,,0.000,6.5,0.000,0.014,,9.2,0.000,430.0,21.0,1.74,1.7,0.034,,
2012-10-08,10434,2012,10,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.8,,,,0.0,7.4,,2.7,,,,,,,0,,7.5,1.407,0.010,74.0,0,,,,,,,0.013,,,0.986,,,,,7.0,0.000,0.004,,1.6,,85.0,18.0,1.553,1.4,0.022,0.8,
2012-10-08,10557,2012,10,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.8,,,,0.0,,,2.7,,,,,,,0,,7.4,1.368,0.012,71.0,0,,,,,,,0.019,,,1.022,,,,,6.8,0.000,0.003,,2.2,,220.0,17.0,1.523,1.4,0.024,,
2012-10-08,10676,2012,10,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,,,,,,,,0.7,,,,0.0,,,2.8,,,,,,,0,,7.3,1.449,0.010,78.0,84,,,,,,,0.022,,,1.025,,,,,6.7,0.000,0.003,,2.0,,430.0,17.0,1.515,1.4,0.024,,
2012-11-07,10949,2012,11,1È¸Â÷ »óÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,1.0,,,,,,,1.1,,,,0.0,7.0,,2.5,,,,,,,0,,8.3,1.368,0.013,86.0,0,,,,,,,0.028,,,0.578,,,,,7.3,0.000,0.000,,2.0,,50.0,16.0,1.565,1.4,0.021,1.2,
2012-11-07,11075,2012,11,1È¸Â÷ ÁßÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,4.0,,,,,,,1.1,,,,0.0,,,2.4,,,,,,,0,,8.0,1.365,0.011,89.0,0,,,,,,,0.040,,,0.581,,,,,7.2,0.000,0.002,,3.2,,77.0,16.0,1.507,1.5,0.018,,
2012-11-07,11194,2012,11,1È¸Â÷ ÇÏÃþºÎ,³«µ¿°­,³²°­´ï,³²°­´ï2,7.0,,,,,,,1.1,,,,0.0,,,2.3,,,,,,,0,,7.8,1.357,0.008,92.0,0,,,,,,,0.041,,,0.579,,,,,7.0,0.000,0.002,,3.2,,240.0,17.0,1.496,1.5,0.033,,
