,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,암모니아성질소,질산성질소,인산염인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2013-04-30,다산,15.0,8.1,258.0,,18.5,1.8,,0.025,0.077,1.965,0.007,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
2013-05-01,다산,15.2,8.2,253.0,9.1,18.8,,,0.028,0.074,1.943,0.006,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
2013-05-02,다산,15.6,8.6,240.0,9.5,18.1,,2.401,0.028,0.075,1.937,0.008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
2013-05-03,다산,16.1,8.7,237.0,10.1,17.9,2.0,2.515,0.026,0.08,1.935,0.009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2013-05-04,다산,16.9,8.8,233.0,10.2,18.0,2.2,,0.025,0.085,1.895,0.008,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2013-05-05,다산,17.6,8.8,228.0,10.3,18.6,2.2,,0.025,0.087,1.766,0.008,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-05-06,다산,18.0,8.9,223.0,10.3,19.5,2.2,2.681,0.027,0.09,,0.008,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-05-07,다산,17.5,8.9,222.0,10.0,19.9,2.2,2.464,0.026,0.092,,0.01,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-05-08,다산,18.0,8.8,224.0,11.0,18.8,2.1,2.871,0.028,0.091,,0.011,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-05-09,다산,18.2,8.8,225.0,11.8,18.4,2.0,2.787,,0.091,1.64,,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-05-10,다산,18.1,8.7,226.0,11.3,18.1,2.1,2.659,0.023,0.091,1.71,0.018,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2013-05-11,다산,18.6,8.4,230.0,10.5,19.5,2.5,2.733,0.022,0.093,1.664,0.018,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2013-05-12,다산,19.5,8.2,233.0,10.2,,2.5,2.824,0.026,0.095,1.643,0.018,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2013-05-13,다산,20.2,8.2,235.0,9.7,,,,0.025,,1.533,0.014,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-05-14,다산,20.7,8.3,238.0,9.7,17.9,,,0.031,,1.341,0.008,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-05-15,다산,21.3,8.4,240.0,9.6,19.1,1.5,2.357,0.026,0.085,1.358,0.01,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-05-16,다산,19.7,7.9,239.0,8.9,21.5,1.6,2.298,0.019,0.089,1.472,0.007,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-05-17,다산,20.5,8.0,240.0,8.6,20.5,,2.327,0.024,0.106,1.534,0.007,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2013-05-18,다산,20.8,8.2,241.0,8.6,21.5,,2.319,0.026,0.115,1.432,0.011,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2013-05-19,다산,20.5,8.0,243.0,7.9,25.1,2.3,2.249,0.031,,1.299,0.017,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-05-20,다산,21.1,7.9,247.0,8.1,26.1,2.3,2.576,0.032,0.103,1.396,0.018,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-21,다산,21.2,7.8,241.0,8.7,22.2,2.3,2.42,0.024,0.09,1.324,0.011,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0
2013-05-22,다산,21.4,8.0,222.0,9.2,18.8,2.2,2.207,0.023,0.109,0.94,0.01,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0
2013-05-23,다산,23.1,8.1,230.0,9.3,17.8,,2.059,0.025,0.108,0.816,0.011,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0
2013-05-24,다산,23.5,8.4,238.0,10.0,16.5,,2.348,0.021,0.11,,0.005,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-25,다산,24.5,8.4,238.0,9.0,16.6,,2.314,0.02,0.11,,0.004,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-26,다산,24.0,8.3,239.0,8.0,16.8,,2.338,0.021,0.109,,0.004,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-27,다산,23.2,8.2,235.0,8.0,16.7,,2.285,0.021,0.106,,0.004,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-28,다산,22.7,7.9,225.0,8.2,18.7,,2.152,0.024,0.11,,0.01,9.0,,,,,,,,,,,,,,,,0.0
2013-05-29,다산,22.0,7.6,211.0,7.8,31.1,2.4,2.088,0.033,0.112,1.524,0.023,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-30,다산,23.0,7.6,220.0,8.2,20.4,2.3,2.316,0.037,,1.349,0.02,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-05-31,다산,22.5,7.6,206.0,8.8,15.6,2.3,,,,,,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-06-01,다산,22.3,7.7,202.0,9.2,12.5,2.2,2.873,0.032,0.114,,0.014,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-02,다산,22.6,7.7,197.0,9.1,15.5,2.3,,0.029,0.119,,0.012,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-03,다산,23.1,8.0,194.0,9.1,17.3,2.4,,0.029,0.126,1.387,0.012,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-06-04,다산,24.1,8.6,195.0,8.9,,2.4,2.129,0.029,0.133,1.444,0.01,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-05,다산,24.2,8.7,198.0,8.5,15.2,2.5,2.184,0.031,0.134,1.101,0.013,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-06,다산,25.0,8.9,202.0,,11.4,2.5,2.126,0.03,0.138,1.649,0.011,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-07,다산,25.5,8.9,201.0,11.0,10.4,2.2,2.062,0.031,,1.631,0.007,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-08,다산,26.4,9.0,201.0,10.7,11.1,2.0,1.902,0.035,,1.655,0.007,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2013-06-09,다산,25.3,8.8,199.0,10.4,12.2,2.2,1.735,0.032,,1.657,,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-10,다산,25.2,8.7,200.0,9.6,14.6,2.3,1.742,0.028,,1.543,,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-11,다산,24.7,8.6,199.0,9.6,14.0,2.3,1.612,0.018,,1.486,0.008,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-12,다산,24.8,8.6,198.0,9.7,13.6,2.6,,0.024,,1.541,0.014,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-13,다산,25.1,8.5,199.0,9.5,14.1,2.5,,0.023,,1.603,0.012,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-14,다산,25.8,9.0,198.0,10.9,11.5,2.5,2.274,0.044,,1.799,0.029,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-15,다산,26.0,8.9,197.0,10.6,12.6,2.6,2.281,0.06,,1.697,0.042,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-16,다산,26.2,8.6,199.0,9.8,13.4,2.7,2.219,0.082,,,0.064,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-17,다산,27.0,8.7,202.0,10.1,10.9,2.6,2.519,0.059,,,0.042,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-18,다산,26.6,8.4,202.0,9.8,14.4,2.3,2.244,0.024,,2.164,0.014,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-06-19,다산,24.5,7.5,186.0,8.1,48.1,2.3,2.419,0.032,,1.393,,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
2013-06-20,다산,23.0,7.2,139.0,,80.5,3.0,3.094,0.057,0.114,1.426,,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,다산,22.4,7.0,118.0,,80.0,3.3,3.61,0.075,,1.682,,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-22,다산,22.5,6.9,113.0,8.1,74.9,3.4,3.342,,0.188,,,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-23,다산,22.9,7.0,114.0,8.2,65.6,3.5,3.34,,0.135,,,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,다산,23.4,7.0,120.0,8.0,59.5,3.5,3.395,,0.091,,,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,다산,24.6,7.3,124.0,8.3,48.6,3.5,3.448,0.095,0.053,,,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,다산,24.8,7.5,128.0,8.9,41.7,3.5,3.736,0.093,0.034,,0.073,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-27,다산,25.3,7.4,133.0,9.4,29.1,3.3,3.776,0.083,0.027,,0.057,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,다산,26.0,8.0,137.0,9.8,27.1,3.2,3.563,0.082,0.02,2.378,0.046,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,다산,27.7,8.9,144.0,11.2,,3.1,3.299,0.062,0.012,2.227,0.014,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-30,다산,27.3,8.7,146.0,10.1,,2.9,3.355,0.06,0.018,2.227,0.013,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,다산,26.5,8.1,151.0,9.0,,2.6,3.417,0.057,,2.273,0.014,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-02,다산,26.6,8.3,156.0,8.9,7.6,2.3,3.284,0.045,0.015,2.203,0.024,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,
2013-07-03,다산,26.4,7.8,161.0,7.7,6.9,,3.425,0.041,0.031,,0.026,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-04,다산,26.4,7.5,166.0,7.0,7.5,2.0,3.478,,0.059,2.26,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,다산,25.9,7.4,163.0,6.7,27.1,2.1,3.461,0.058,0.105,2.24,0.04,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-07-06,다산,25.9,7.5,161.0,7.1,35.4,2.0,3.482,0.057,0.053,2.034,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0
2013-07-07,다산,25.9,7.3,138.0,7.2,33.2,2.0,3.476,0.065,,1.888,,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-07-08,다산,26.3,7.3,142.0,7.4,27.2,2.2,3.408,0.07,,1.736,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-07-09,다산,26.7,7.3,154.0,7.4,23.3,2.5,3.367,0.072,,1.691,0.063,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,다산,26.9,7.3,155.0,7.6,23.4,2.8,3.22,0.081,,1.747,0.065,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-11,다산,27.6,7.7,155.0,8.3,17.4,2.9,,0.075,,1.673,0.06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-12,다산,27.4,7.6,151.0,8.2,15.3,2.0,3.274,0.061,0.006,1.641,0.053,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-13,다산,28.2,8.0,147.0,8.9,12.4,1.8,3.238,0.059,,1.682,0.049,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-14,다산,28.1,7.9,148.0,8.5,15.5,1.7,3.125,0.05,0.005,1.674,0.04,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,다산,27.7,7.6,147.0,8.0,19.7,1.6,3.139,0.057,0.006,1.63,0.047,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-16,다산,27.8,7.5,149.0,7.7,12.8,1.7,3.186,0.046,0.005,1.56,0.036,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-17,다산,27.8,7.4,155.0,7.5,11.3,1.5,3.168,0.044,0.005,1.68,0.033,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,다산,28.4,7.6,160.0,8.0,11.5,1.5,,0.047,0.005,1.698,0.033,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-19,다산,29.0,8.0,166.0,9.1,9.9,1.5,3.055,0.045,0.004,1.822,0.027,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,다산,29.1,8.1,167.0,8.9,7.8,1.6,3.095,0.043,0.005,1.876,0.023,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-21,다산,28.8,7.7,165.0,8.0,9.5,1.5,3.174,0.043,0.006,1.709,0.024,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-22,다산,29.1,7.7,161.0,7.9,7.8,1.4,3.132,0.044,,1.633,0.022,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,다산,29.0,7.8,169.0,7.9,8.0,1.3,3.139,0.024,,1.586,0.007,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,다산,28.8,7.8,187.0,7.5,8.8,1.2,3.277,0.024,,1.529,0.016,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2013-07-25,다산,29.0,7.7,193.0,7.2,11.1,1.2,3.281,0.04,,1.429,0.029,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-26,다산,29.2,8.0,205.0,7.7,10.5,1.3,3.298,0.036,0.026,1.408,0.021,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-27,다산,29.8,8.3,209.0,8.2,9.2,1.3,3.303,0.047,,1.384,0.013,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-28,다산,29.9,8.8,213.0,9.5,11.1,0.9,3.19,0.04,,1.447,0.012,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-29,다산,29.4,8.5,214.0,8.6,7.2,1.0,3.113,0.045,,1.441,0.018,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013-07-30,다산,29.5,8.4,216.0,8.8,5.8,1.6,2.955,0.027,,1.479,0.011,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-07-31,다산,29.2,8.5,212.0,8.9,5.6,1.7,3.178,0.023,,1.577,0.007,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-01,다산,29.1,8.5,202.0,8.6,7.5,1.7,3.1,0.026,,1.533,0.005,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-02,다산,29.1,8.3,207.0,7.7,13.8,1.8,,0.03,,1.738,0.015,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-03,다산,29.1,8.2,191.0,7.9,14.0,2.1,2.917,0.033,0.038,1.806,0.008,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-04,다산,29.1,8.1,,7.7,16.1,1.7,2.868,0.022,,1.725,,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,다산,29.6,8.4,,8.7,10.3,1.5,3.041,0.014,,1.588,,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-06,다산,29.7,8.7,187.0,9.6,9.7,1.2,3.21,0.016,,1.387,,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-07,다산,29.8,8.5,168.0,9.1,14.5,1.0,3.027,0.022,,1.404,0.012,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-08,다산,30.8,8.6,210.0,9.5,11.3,1.2,2.961,0.028,,1.339,0.01,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-09,다산,30.3,8.4,218.0,9.0,15.9,1.5,2.767,0.034,,1.394,0.021,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-10,다산,30.3,8.6,213.0,9.8,11.1,1.6,2.785,0.029,,1.562,0.009,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-11,다산,31.3,8.7,209.0,10.0,28.2,1.6,2.725,0.024,,1.632,0.003,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-08-12,다산,32.2,8.8,208.0,9.9,113.8,1.7,2.706,0.029,,1.548,0.006,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-08-13,다산,32.2,8.5,196.0,8.7,40.8,2.1,2.715,0.031,,1.467,0.011,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-08-14,다산,32.3,8.6,175.0,8.8,23.2,2.1,2.451,0.036,,1.866,0.012,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-08-15,다산,31.9,8.6,176.0,8.5,,2.2,2.4,0.045,,1.858,0.016,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-16,다산,31.8,8.7,175.0,8.7,31.2,2.5,2.375,0.044,,1.747,0.017,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-08-17,다산,31.2,8.6,176.0,7.8,4.6,2.3,2.32,0.038,,1.875,0.013,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-18,다산,31.2,8.5,179.0,6.6,5.5,2.3,2.266,0.042,,1.842,0.017,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2013-08-19,다산,31.5,8.7,179.0,6.1,6.3,2.4,2.286,0.046,,1.692,0.014,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-08-20,다산,31.7,8.8,180.0,6.9,20.0,2.4,2.313,0.039,,1.606,0.012,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
2013-08-21,다산,,,,,,,2.158,0.038,,1.84,0.017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-08-22,다산,31.6,9.1,184.0,11.6,35.8,2.6,2.111,0.036,,1.847,0.014,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2013-08-23,다산,30.8,8.8,185.0,8.4,6.3,2.5,2.204,0.04,,1.889,0.016,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2013-08-24,다산,29.8,8.4,188.0,7.0,7.0,2.2,2.276,0.047,,1.945,0.029,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
