,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌
2020-04-25,고령,15.2,7.7,403.0,9.4,11.6,4.7,4.393,0.034,32.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-26,고령,16.1,7.9,382.0,9.7,14.2,4.6,3.959,0.031,25.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-27,고령,15.7,7.7,373.0,9.3,15.8,4.4,3.727,0.026,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-28,고령,16.6,7.6,368.0,10.4,8.6,4.3,3.934,0.024,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-29,고령,17.4,7.6,367.0,10.4,8.1,4.2,3.858,0.02,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-30,고령,17.2,7.4,375.0,9.8,8.4,4.2,4.088,0.021,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-01,고령,17.3,7.1,370.0,9.0,8.5,4.1,4.212,0.02,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-02,고령,18.2,7.1,369.0,8.8,9.2,4.2,3.773,0.019,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-03,고령,18.3,7.0,368.0,8.4,8.1,4.1,4.138,0.017,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-04,고령,20.1,7.1,383.0,7.9,7.0,4.0,4.398,0.017,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-05,고령,20.1,7.1,398.0,7.4,6.9,4.1,4.34,0.017,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-06,고령,20.1,,419.0,7.5,7.1,4.2,4.32,0.02,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-07,고령,20.1,,443.0,7.5,8.3,4.2,4.348,0.021,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-08,고령,20.1,,438.0,7.3,8.3,4.0,4.642,,1.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-09,고령,19.8,,437.0,7.1,7.4,4.0,4.157,0.025,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-10,고령,20.2,,446.0,6.9,7.5,4.0,4.339,0.027,3.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-11,고령,20.7,,440.0,7.2,7.1,3.8,,0.024,3.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-12,고령,20.9,,439.0,7.6,6.9,,,,1.6,,,,,,,,,,,,,,,
2020-05-13,고령,20.4,7.7,437.0,7.7,6.5,,,,2.4,,,,,,,,,,,,,,,
2020-05-14,고령,,,,,,,,,2.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-15,고령,20.3,7.8,435.0,8.2,6.5,4.3,,,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-16,고령,21.1,7.8,424.0,8.2,6.7,4.2,3.548,0.027,2.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-17,고령,22.1,7.9,425.0,8.4,6.6,4.2,3.462,0.029,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-18,고령,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-19,고령,,,,,,4.2,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-20,고령,21.4,,388.0,,8.1,4.1,3.393,0.024,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-21,고령,21.2,,373.0,,6.9,4.0,3.233,0.021,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-22,고령,21.6,7.9,370.0,9.1,6.8,4.1,,0.019,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-23,고령,22.1,7.9,372.0,9.3,6.7,4.1,,0.017,4.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-24,고령,22.0,7.8,372.0,8.9,6.6,4.1,,0.017,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-25,고령,22.3,7.8,376.0,8.8,6.5,4.1,,0.017,3.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-26,고령,22.5,7.9,375.0,8.8,6.6,4.1,,0.019,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-27,고령,22.8,8.1,385.0,9.2,6.4,4.2,2.811,0.018,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-05-28,고령,23.6,8.3,391.0,9.8,6.3,4.1,2.76,0.018,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-29,고령,23.7,8.5,393.0,10.3,6.5,4.0,2.77,0.019,9.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-30,고령,23.9,8.9,396.0,11.5,6.6,3.8,2.756,0.018,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-31,고령,23.8,8.8,395.0,11.2,6.8,3.8,2.937,0.019,14.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-01,고령,24.2,8.8,393.0,11.0,6.8,3.9,2.74,0.018,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-02,고령,24.5,8.8,393.0,11.0,6.9,4.1,2.7,0.018,16.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-03,고령,24.5,8.9,394.0,11.5,6.8,3.8,2.783,0.018,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-04,고령,25.6,8.9,397.0,11.0,6.8,3.7,2.631,0.017,13.7,,,,,,,,,,,,,,,
2020-06-05,고령,25.9,9.0,398.0,11.4,6.7,3.8,2.585,0.015,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2020-06-06,고령,25.5,8.9,403.0,10.3,6.9,3.9,2.389,0.016,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2020-06-07,고령,26.0,8.7,407.0,9.3,6.6,3.8,,0.017,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-08,고령,26.0,8.7,408.0,9.3,6.6,3.8,,0.016,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2020-06-09,고령,26.3,8.6,416.0,8.8,6.7,4.0,2.48,0.017,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-10,고령,26.4,8.7,413.0,8.8,6.7,4.0,2.449,0.016,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-11,고령,26.6,8.4,406.0,7.4,6.9,3.7,2.483,0.017,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-12,고령,27.2,8.0,429.0,6.8,7.3,3.8,2.742,0.024,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-13,고령,26.8,7.6,360.0,6.0,7.9,3.7,2.515,0.032,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-14,고령,26.7,7.4,344.0,5.1,8.2,3.8,2.536,0.042,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-15,고령,26.7,7.4,316.0,6.6,7.8,4.0,2.746,0.047,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-16,고령,26.9,7.5,308.0,7.0,7.9,4.2,2.963,0.046,9.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-17,고령,26.6,7.5,307.0,7.3,7.4,4.2,3.021,0.043,15.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-18,고령,26.1,7.4,300.0,6.5,7.7,4.1,2.971,0.042,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-19,고령,26.6,7.5,305.0,6.8,7.6,4.2,3.014,0.046,10.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-20,고령,26.9,7.6,300.0,7.4,7.1,4.0,2.662,0.038,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-21,고령,26.9,8.0,295.0,8.9,7.4,4.0,2.534,0.031,20.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-22,고령,27.3,8.0,301.0,8.3,7.4,4.0,2.487,,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-23,고령,27.5,8.2,310.0,8.4,7.0,4.6,,0.032,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-24,고령,26.8,7.9,321.0,7.5,7.0,5.0,,0.027,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-25,고령,26.5,7.6,326.0,6.6,7.1,4.4,,0.029,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-26,고령,27.3,7.5,317.0,5.9,7.0,3.9,,0.036,6.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-27,고령,27.5,7.6,312.0,6.9,7.1,4.0,,0.041,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-28,고령,27.7,8.0,306.0,8.4,7.8,4.2,2.468,0.041,22.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-29,고령,27.2,7.5,307.0,7.3,7.8,4.3,2.581,0.036,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-30,고령,26.6,7.4,293.0,6.9,8.3,4.2,2.788,0.044,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-01,고령,26.0,7.2,285.0,6.6,8.1,4.1,2.404,0.056,8.3,,,,,,,,,,,,,,,
2020-07-02,고령,26.3,7.3,287.0,7.3,7.7,4.5,2.262,0.054,8.8,,,,,,,,,,,,,,,
2020-07-03,고령,26.0,7.3,280.0,7.1,8.1,4.4,2.298,0.051,8.0,,,,,,,,,,,,,,,
2020-07-04,고령,26.0,7.3,279.0,7.2,8.2,4.5,2.566,0.057,7.8,,,,,,,,,,,,,,,
2020-07-05,고령,25.9,7.3,280.0,7.0,7.6,4.4,2.552,0.052,7.7,,,,,,,,,,,,,,,
2020-07-06,고령,26.0,7.6,282.0,8.6,8.2,4.4,2.657,0.046,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-07,고령,26.4,7.6,282.0,7.7,8.3,4.6,2.705,0.043,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-08,고령,26.8,7.7,256.0,7.7,7.8,3.9,2.472,0.037,10.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-09,고령,27.4,8.1,251.0,8.8,7.7,3.9,2.355,0.04,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-10,고령,27.1,8.2,284.0,8.3,8.2,4.5,2.777,0.038,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-11,고령,27.2,7.8,277.0,8.4,8.6,4.3,2.746,,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-12,고령,26.1,7.5,275.0,7.8,8.5,4.4,2.779,,10.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-13,고령,24.1,7.2,226.0,6.8,16.1,4.1,3.074,0.065,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-14,고령,21.1,6.9,152.0,7.6,36.8,5.4,3.706,0.088,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-15,고령,20.6,6.9,133.0,6.7,40.8,6.3,3.636,0.102,3.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-16,고령,22.1,6.9,145.0,6.1,29.4,5.8,3.744,0.095,2.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-17,고령,22.5,7.0,158.0,6.4,23.3,5.6,3.704,0.083,4.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-18,고령,22.6,7.0,161.0,7.0,20.9,5.5,3.661,0.078,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-19,고령,22.9,7.1,181.0,7.2,18.2,5.4,3.7,0.07,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-20,고령,23.5,7.1,182.0,6.9,17.4,5.5,3.736,0.067,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-21,고령,24.6,7.3,193.0,7.9,15.4,5.8,3.607,0.062,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-22,고령,24.6,7.2,194.0,7.5,13.4,6.4,3.474,0.055,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-23,고령,23.6,6.9,174.0,6.7,13.9,5.9,3.415,0.078,5.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-24,고령,23.0,7.0,159.0,6.7,29.6,4.7,3.668,0.093,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-25,고령,21.6,6.9,122.0,7.1,33.8,4.9,3.317,0.116,2.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-26,고령,22.4,6.9,118.0,7.3,25.9,5.4,3.177,0.114,2.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-27,고령,22.0,6.9,129.0,,20.9,,3.287,0.109,1.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-28,고령,22.2,7.0,147.0,7.3,19.9,6.1,3.55,0.105,1.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-29,고령,22.1,6.9,136.0,,,5.9,3.435,,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-30,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,고령,,,,,30.0,4.6,2.923,,1.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-15,고령,,,,,20.2,4.4,2.919,,2.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-16,고령,25.5,7.2,161.0,8.6,18.9,4.4,2.792,,4.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-17,고령,26.5,7.4,170.0,9.1,16.3,4.4,2.72,,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-18,고령,27.3,7.7,180.0,10.0,14.2,4.4,2.776,,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-19,고령,28.4,8.1,189.0,11.4,12.3,4.0,2.747,,17.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-20,고령,29.4,9.0,208.0,13.4,10.2,4.0,2.706,0.053,26.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-21,고령,29.6,9.0,257.0,13.4,9.5,4.2,2.926,0.047,30.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-22,고령,29.0,8.6,241.0,10.7,9.2,4.0,2.863,0.046,24.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-23,고령,28.6,8.0,232.0,9.0,9.5,3.9,2.807,0.043,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-24,고령,28.9,7.9,200.0,8.4,9.8,3.7,2.707,0.049,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-25,고령,28.8,7.7,212.0,8.6,10.1,3.7,2.786,0.045,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-26,고령,28.9,7.5,212.0,8.0,10.1,3.9,2.926,0.047,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-27,고령,28.9,7.5,228.0,7.6,10.3,4.5,,,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-28,고령,28.6,7.4,234.0,7.3,10.9,4.0,3.005,0.054,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-29,고령,28.8,7.4,240.0,7.2,10.3,4.0,2.917,0.053,3.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-30,고령,29.2,7.4,240.0,7.4,10.8,4.1,2.812,0.053,4.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-31,고령,28.8,7.6,218.0,8.3,12.3,3.8,2.621,0.051,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-01,고령,28.5,7.9,225.0,9.2,13.3,3.5,2.792,0.054,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-02,고령,27.9,7.5,210.0,8.6,15.0,3.1,2.884,0.059,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-03,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,고령,22.4,7.0,195.0,8.5,31.3,5.2,3.56,0.112,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-11,고령,22.6,7.0,206.0,8.4,32.0,5.0,3.484,0.117,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-12,고령,22.4,7.0,204.0,8.6,29.8,4.6,3.042,0.111,3.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-13,고령,22.7,7.0,216.0,8.5,26.6,4.8,3.019,0.104,4.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-14,고령,23.5,7.1,206.0,9.0,27.5,5.0,3.032,0.106,5.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-15,고령,23.6,7.0,217.0,8.7,27.8,5.1,3.137,0.106,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-16,고령,23.7,7.1,219.0,9.0,28.7,5.1,3.099,,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-17,고령,23.4,7.0,227.0,8.6,29.6,5.2,3.065,0.097,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-18,고령,23.2,7.0,227.0,8.5,28.4,5.0,2.967,0.093,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-19,고령,23.3,7.0,244.0,8.7,23.4,4.7,2.863,0.08,6.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-20,고령,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,고령,23.9,7.3,260.0,9.5,15.8,4.3,2.69,0.067,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-22,고령,23.2,7.2,261.0,9.0,15.6,4.2,2.702,0.06,4.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-23,고령,22.8,7.2,265.0,9.4,14.8,4.1,2.731,0.056,4.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-24,고령,22.5,7.2,260.0,9.0,15.7,4.1,2.828,0.052,3.3,,,,,,,,,,,,,,,
2020-09-25,고령,22.5,7.3,270.0,8.5,16.1,4.3,3.179,0.055,2.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-26,고령,22.7,7.4,293.0,8.1,13.3,4.3,3.196,0.052,2.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-27,고령,22.9,7.4,323.0,7.5,10.5,4.4,3.27,0.049,3.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-28,고령,22.6,7.4,325.0,,11.9,4.4,3.297,0.049,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-29,고령,22.5,7.4,348.0,,11.8,4.2,3.606,0.047,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-30,고령,22.7,7.4,359.0,8.7,9.0,4.0,3.771,0.04,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-01,고령,23.1,7.7,339.0,8.9,7.2,3.9,3.376,0.039,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-02,고령,23.2,8.0,,9.7,6.2,3.9,3.115,0.038,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-03,고령,23.8,8.4,,11.0,5.5,3.9,3.181,0.036,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-04,고령,23.3,8.5,,11.1,4.6,4.0,3.241,0.031,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-05,고령,22.2,7.7,,8.5,5.5,3.9,3.231,0.027,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-06,고령,22.0,8.0,,8.9,6.2,4.0,3.154,0.03,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-07,고령,21.9,8.2,353.0,8.7,6.0,4.1,3.095,0.03,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-08,고령,21.6,8.2,360.0,8.4,6.4,4.1,3.121,0.031,14.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-09,고령,21.2,8.3,359.0,8.3,6.1,4.1,3.157,0.031,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-10,고령,21.6,8.6,339.0,9.5,5.4,4.3,3.205,,30.0,,,,,,,,,,,,,,,
2020-10-11,고령,21.0,8.4,340.0,8.9,5.0,4.3,3.041,0.03,27.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-12,고령,20.7,8.5,360.0,9.1,3.2,4.5,3.221,0.026,24.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-13,고령,20.5,8.2,386.0,8.2,4.2,4.6,3.277,0.024,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-10-14,고령,20.1,8.2,400.0,7.9,5.0,4.3,3.204,0.025,15.4,,,,,,,,,,,,,,,
