 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2015-09-08,62533,2015,9,2회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,0.00000,,0.0000,1.1,0.0000,0.00000,0.000,,10.5,0.00,6.2,,,0.000,,0.0000,0.0000,,0.000,8.9,0.806,0.019,262.0,0,,,0.000,0.000,0.0000000,,0.164,,,0.350,,0.00000,,0.000,8.3,0.000,0.007,,4.6,0.000,50.0,25.0,0.848,3.0,0.027,,
2015-09-15,81189,2015,9,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.8,,,,,47.8,,7.0,,,,,,,,,10.4,0.654,0.024,264.0,,,,,,,,0.045,,,0.291,,,,,8.9,,0.005,,2.6,,,25.0,0.745,,0.036,,
2015-09-22,95957,2015,9,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.0,,,,,19.7,,7.0,,,,,,,,,12.0,0.852,0.019,267.0,,,,,,,,0.081,,,0.410,,,,,8.9,,0.005,,2.0,,,25.0,0.944,,0.021,,
2011-10-12,36258,2011,10,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,0.9,,,,,6.4,,3.6,,,,,,,0.0000,,9.3,1.98,0.008,203.0,26,,,,,,,0.035,,,1.457,,,,,8.8,0.000,0.005,,13.0,,240.0,18.0,2.095,1.8,0.016,,
2012-10-17,36946,2012,10,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.0,,,,,62.5,,7.0,,,,,,,0.0000,,13.5,1.833,0.033,197.0,28,,,,,,,0.027,,,1.984,,,,,9.4,0.000,0.004,,11.4,,180.0,18.0,2.239,2.8,0.058,,
2013-10-29,37659,2013,10,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.1,,,,,49.1,,5.4,,,,,,,0.0000,,12.3,2.035,0.020,212.0,0,,,,,,,0.010,,,1.692,,,,,8.2,0.000,0.002,,13.0,,76.0,17.0,2.048,2.5,0.032,,
2014-10-14,38654,2014,10,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.5,,,,,28.4,,6.2,,,,,,,0.0000,,8.2,2.092,0.022,195.0,320,,,,,,,0.136,,,1.720,,,,,8.3,0.000,0.003,,7.4,,510.0,21.0,2.107,3.3,0.023,,
2015-10-06,39835,2015,10,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.4,,,,,21.8,,7.2,,,,,,,,,11.7,0.673,0.018,269.0,,,,,,,,0.039,,,0.273,,,,,8.8,,0.004,,4.6,,,23.0,0.828,,0.034,,
2015-10-13,64267,2015,10,2회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.5,,,,,24.5,,6.2,,,,,,,0.0000,,11.8,0.595,0.015,274.0,0,,,,,,,0.038,,,0.253,,,,,9.0,0.000,0.006,,5.0,,40.0,21.0,0.696,2.8,0.024,,
2015-10-20,82779,2015,10,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.4,,,,,14.6,,5.8,,,,,,,,,12.1,0.564,0.013,279.0,,,,,,,,0.043,,,0.274,,,,,8.9,,0.007,,3.6,,,21.0,0.6,,0.018,,
2015-10-27,97445,2015,10,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.9,,,,,11.0,,5.2,,,,,,,,,11.8,0.549,0.013,281.0,,,,,,,,0.051,,,0.216,,,,,8.7,,0.007,,4.2,,,18.0,0.627,,0.028,,
2011-11-08,40545,2011,11,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.1,,,,,21.1,,4.4,,,,,,,,,9.8,2.186,0.013,209.0,24,,,,,,,0.022,,,1.487,,,,,8.3,0.000,0.008,,11.8,,460.0,16.0,2.31,2.0,0.046,,
2012-11-14,41157,2012,11,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.4,,,,,17.2,,4.0,,,,,,,,,12.1,1.755,0.005,212.0,62,,,,,,,0.049,,,1.847,,,,,7.9,0.000,0.004,,5.0,,400.0,11.0,1.849,2.3,0.012,,
2013-11-12,41925,2013,11,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.7,,,,,43.4,,5.0,,,,,,,,,12.8,2.364,0.014,219.0,6,,,,,,,0.049,,,0.961,,,,,9.3,0.000,0.001,,14.4,,180.0,13.0,2.521,2.4,0.052,,
2014-11-11,42817,2014,11,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.6,,,,,9.8,,4.8,,,,,,,,,10.1,2.507,0.053,177.0,10,,,,,,,0.234,,,2.180,,,,,7.9,0.000,0.011,,5.2,,110.0,14.0,2.556,2.2,0.056,,
