,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2015-04-28,해평,16.8,7.7,185.0,9.6,9.9,2.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,
2015-04-29,해평,16.8,7.4,188.0,9.1,10.1,2.1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0
2015-04-30,해평,17.6,7.4,185.0,9.0,10.0,2.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,해평,19.1,7.4,184.0,8.8,7.9,2.0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-02,해평,19.3,7.4,185.0,8.7,6.9,2.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-03,해평,18.0,7.3,183.0,8.2,6.9,2.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04,해평,18.5,7.4,183.0,8.4,7.1,2.0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05,해평,19.2,7.6,180.0,8.7,7.0,2.2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-06,해평,19.4,7.4,182.0,8.5,6.9,2.2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,해평,19.8,7.4,183.0,8.1,6.9,2.2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,해평,19.8,7.4,182.0,8.5,6.9,2.3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-09,해평,20.8,7.4,184.0,8.7,6.9,2.5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-10,해평,21.1,7.4,185.0,8.8,6.8,2.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-11,해평,20.3,7.4,185.0,8.7,7.0,2.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-12,해평,19.5,7.3,185.0,8.3,6.9,2.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-13,해평,19.9,7.4,187.0,8.5,7.0,2.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-14,해평,20.5,7.4,186.0,8.2,7.3,2.5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,해평,21.2,7.4,187.0,8.0,7.1,2.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-16,해평,21.4,7.5,188.0,8.5,7.2,,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-17,해평,21.8,7.8,189.0,9.3,7.3,2.6,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-18,해평,20.9,7.8,190.0,9.1,8.0,2.8,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-19,해평,20.8,7.8,190.0,9.0,8.4,3.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20,해평,21.2,7.8,190.0,9.2,9.0,3.1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21,해평,21.5,8.3,197.0,9.4,8.4,3.0,12.1,0,0,0,0,0,0,0,0,0,0,,,,,,0
2015-05-22,해평,22.2,8.5,211.0,9.3,7.8,2.6,12.5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0
2015-05-23,해평,23.0,8.5,210.0,8.8,7.7,2.4,9.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-05-24,해평,23.7,8.4,210.0,8.3,7.1,2.4,8.4,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
2015-05-25,해평,23.6,8.4,212.0,8.1,7.1,2.4,8.8,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
2015-05-26,해평,24.2,8.2,215.0,7.9,6.8,2.3,7.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-05-27,해평,24.7,8.0,217.0,8.3,6.8,2.3,5.9,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-05-28,해평,24.2,8.1,217.0,8.8,6.6,2.2,5.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-05-29,해평,24.5,8.0,222.0,8.2,6.5,2.3,5.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-05-30,해평,23.6,8.1,222.0,8.1,6.1,2.4,5.6,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-05-31,해평,23.9,8.0,222.0,7.7,6.4,2.5,5.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-06-01,해평,24.9,8.2,225.0,7.8,6.0,2.4,5.2,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
2015-06-02,해평,23.9,8.1,227.0,7.9,6.1,2.5,5.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-06-03,해평,23.4,7.9,226.0,7.9,6.7,2.5,5.6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-04,해평,24.2,8.2,227.0,7.9,6.1,2.7,5.6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-05,해평,23.1,8.1,229.0,7.3,6.2,3.0,6.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-06-06,해평,22.7,7.7,228.0,6.9,6.1,2.5,5.6,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-06-07,해평,23.4,7.8,230.0,7.2,6.1,2.6,5.4,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.001
2015-06-08,해평,23.4,7.6,231.0,6.7,6.0,2.6,5.3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.001
2015-06-09,해평,23.8,7.6,234.0,6.5,6.4,2.8,5.5,,,,,,,,,,,,,,,,0.002
2015-06-10,해평,24.3,7.9,239.0,6.9,6.7,3.0,6.9,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,
2015-06-11,해평,24.1,7.9,239.0,7.3,6.7,2.8,7.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-12,해평,24.1,7.6,240.0,6.8,6.8,2.6,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13,해평,23.8,7.6,241.0,6.6,6.9,2.6,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14,해평,24.0,7.6,239.0,6.3,6.6,2.6,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,해평,24.6,7.6,240.0,6.0,6.4,2.6,8.8,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-16,해평,25.3,7.6,239.0,6.6,6.4,2.6,6.6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-17,해평,24.7,7.7,237.0,7.2,6.7,2.7,8.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-18,해평,24.7,7.8,236.0,7.1,6.7,2.7,9.3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-19,해평,25.1,8.0,236.0,7.1,6.8,2.8,10.0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-20,해평,24.4,8.1,235.0,6.7,7.0,2.9,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21,해평,24.8,8.1,232.0,5.6,7.2,2.8,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22,해평,25.1,8.1,228.0,,7.2,2.8,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23,해평,25.1,8.3,227.0,8.3,7.3,3.0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24,해평,24.8,8.7,224.0,8.2,7.8,3.1,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25,해평,24.3,8.5,222.0,8.1,7.7,3.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26,해평,24.1,8.4,219.0,7.8,10.1,3.0,32.7,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-27,해평,24.3,7.9,215.0,7.7,11.0,3.0,15.3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-28,해평,24.3,7.5,220.0,7.5,8.1,2.8,17.9,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-06-29,해평,24.9,7.6,222.0,7.8,8.7,2.8,18.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,
2015-06-30,해평,24.2,7.5,223.0,7.5,10.3,2.7,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-07-01,해평,24.3,7.5,224.0,7.8,,2.8,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02,해평,25.5,8.0,223.0,9.0,,3.0,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,해평,25.8,8.2,225.0,9.7,,3.0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04,해평,25.5,8.1,225.0,9.4,,3.1,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05,해평,25.9,7.9,222.0,9.2,,3.2,25.0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-07-06,해평,25.7,8.0,223.0,8.4,9.3,3.1,15.3,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-07-07,해평,24.7,8.0,223.0,7.8,9.8,3.2,17.0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-07-08,해평,24.2,8.1,220.0,7.7,10.1,3.0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,해평,23.6,7.8,207.0,7.9,26.1,3.3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10,해평,23.2,7.4,190.0,7.8,42.3,4.0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11,해평,24.6,7.4,208.0,7.7,18.0,3.2,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12,해평,24.4,7.3,215.0,7.7,16.1,2.8,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13,해평,24.0,7.4,200.0,8.4,18.9,3.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14,해평,24.8,7.4,200.0,9.2,17.8,3.3,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15,해평,25.4,7.4,212.0,9.5,14.3,3.2,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,해평,25.4,7.9,212.0,10.2,12.2,3.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,해평,24.9,8.3,212.0,9.3,11.1,3.3,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18,해평,25.4,8.3,216.0,8.5,9.4,3.3,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19,해평,25.8,8.1,220.0,8.1,8.6,3.1,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20,해평,25.4,7.6,223.0,7.2,8.3,3.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21,해평,25.6,7.7,226.0,7.7,8.2,3.0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22,해평,26.5,7.8,228.0,8.5,7.9,3.0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23,해평,26.4,7.6,228.0,8.7,7.7,3.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24,해평,25.9,7.6,226.0,8.1,8.0,3.0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-07-25,해평,26.1,7.7,227.0,7.9,8.1,3.1,15.9,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-07-26,해평,28.1,8.1,228.0,8.8,7.8,3.3,21.3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-07-27,해평,28.0,8.4,226.0,9.3,8.1,3.4,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28,해평,29.1,8.8,224.0,8.8,8.1,3.2,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015-07-29,해평,29.2,8.9,217.0,9.2,8.0,3.2,23.7,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
2015-07-30,해평,29.9,8.8,221.0,8.6,8.0,3.2,19.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
2015-07-31,해평,29.9,8.8,219.0,8.3,8.2,3.2,,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
2015-08-01,해평,30.9,8.9,218.0,8.5,7.4,3.0,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,ND,ND
2015-08-02,해평,30.0,8.7,216.0,8.1,7.0,3.2,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.2,ND,ND,ND,ND,ND
2015-08-03,해평,29.6,8.5,217.0,8.0,6.9,3.0,17.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,ND,ND
2015-08-04,해평,30.2,8.4,217.0,7.8,6.4,2.9,15.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.4,ND,ND,ND,ND,ND
2015-08-05,해평,30.8,8.3,218.0,7.9,6.1,3.0,18.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.3,ND,ND,ND,ND,ND
2015-08-06,해평,30.9,8.3,220.0,8.0,6.1,3.3,13.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-07,해평,30.9,8.2,217.0,8.1,6.7,3.7,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-08,해평,31.2,8.4,218.0,8.2,6.2,3.6,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2015-08-09,해평,30.7,8.1,220.0,7.0,6.5,3.8,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-10,해평,29.8,7.9,225.0,7.0,6.8,3.8,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-11,해평,29.3,8.2,221.0,6.7,7.5,3.8,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-12,해평,28.2,7.9,222.0,7.1,18.8,3.8,14.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.6,ND,ND,ND,ND,
2015-08-13,해평,28.4,7.8,225.0,6.6,10.1,3.9,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.4,ND,ND,ND,ND,ND
2015-08-14,해평,29.0,8.1,227.0,,8.4,4.3,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.6,ND,ND,ND,ND,ND
2015-08-15,해평,29.6,8.2,224.0,,,4.6,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-16,해평,29.4,8.3,224.0,6.9,8.4,4.5,21.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-17,해평,29.1,8.1,224.0,6.5,9.4,3.8,20.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-18,해평,29.0,8.3,224.0,7.2,7.6,3.0,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-19,해평,28.8,8.1,231.0,6.9,6.2,2.8,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-20,해평,28.2,7.6,243.0,6.3,4.5,2.7,16.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-21,해평,28.0,7.6,244.0,6.4,4.4,2.4,16.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-22,해평,28.5,7.8,245.0,7.2,4.3,2.6,18.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-23,해평,28.5,7.9,244.0,7.7,4.3,2.7,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-24,해평,28.2,7.9,248.0,7.8,4.4,2.7,19.6,,,,,,,,,,,,,,,,ND
2015-08-25,해평,26.9,7.3,248.0,5.9,4.2,2.6,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,ND
2015-08-26,해평,26.3,7.5,240.0,6.9,4.6,2.8,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-27,해평,26.7,7.5,223.0,7.4,5.2,3.1,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-08-28,해평,27.0,7.5,238.0,7.0,3.9,2.8,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.5,ND,ND,ND,ND,ND
2015-08-29,해평,27.2,7.5,244.0,7.5,3.6,2.8,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3.5,ND,ND,ND,ND,ND
2015-08-30,해평,27.1,7.5,247.0,7.5,3.8,2.9,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3.1,ND,ND,ND,ND,ND
2015-08-31,해평,27.3,7.7,249.0,8.2,3.7,,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,3,ND,ND,ND,ND,ND
2015-09-01,해평,26.9,7.7,250.0,8.2,3.7,,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-02,해평,26.4,7.6,250.0,7.8,3.8,,11.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-03,해평,26.6,7.4,247.0,7.1,5.6,2.9,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,ND,ND
2015-09-04,해평,27.3,7.5,246.0,7.3,5.6,3.1,9.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2.1,ND,ND,ND,ND,
2015-09-05,해평,26.8,7.6,249.0,7.9,7.3,3.2,11.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2.7,ND,ND,ND,ND,ND
2015-09-06,해평,25.8,7.3,251.0,6.6,5.4,3.1,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.4,ND,ND,ND,ND,ND
2015-09-07,해평,25.7,7.6,251.0,7.7,5.8,3.1,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1,ND,ND,ND,ND,ND
2015-09-08,해평,25.6,7.8,252.0,7.9,6.0,3.1,10.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.1,ND,ND,ND,ND,ND
2015-09-09,해평,25.3,8.0,255.0,8.9,7.3,3.3,13.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-10,해평,25.6,8.3,255.0,10.7,7.8,3.5,16.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-11,해평,25.9,8.4,254.0,11.3,8.4,3.9,18.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-12,해평,25.1,8.0,256.0,10.0,7.1,3.6,17.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-13,해평,24.4,8.0,258.0,10.0,7.2,3.8,16.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-14,해평,24.5,8.5,257.0,11.3,7.3,4.2,20.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-15,해평,24.2,9.0,251.0,13.6,7.2,3.7,28.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-16,해평,23.9,8.9,252.0,13.4,6.9,3.0,31.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-17,해평,23.2,8.9,265.0,12.8,7.8,2.9,28.9,,,,,,,,,,,,,,,,ND
2015-09-18,해평,23.7,8.9,284.0,12.5,8.1,3.0,22.3,,,,,,,,,,,,,,,,ND
2015-09-19,해평,24.7,8.9,283.0,11.7,6.6,2.7,13.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-20,해평,24.7,8.8,284.0,11.0,5.9,2.5,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-21,해평,24.6,8.8,288.0,11.4,6.4,2.7,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-22,해평,24.5,8.8,292.0,10.7,6.3,2.6,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-23,해평,23.9,8.7,293.0,9.9,6.5,2.6,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2015-09-24,해평,23.7,8.5,297.0,8.2,6.7,2.6,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-25,해평,23.6,8.2,297.0,7.6,6.6,2.6,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-26,해평,23.5,8.4,295.0,7.5,5.5,2.4,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-27,해평,23.6,8.2,300.0,7.4,6.2,2.5,10.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-28,해평,24.1,8.2,301.0,7.4,5.2,2.3,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-29,해평,24.1,8.3,301.0,8.5,5.4,2.5,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-30,해평,23.6,8.2,302.0,8.7,5.5,2.6,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-01,해평,22.8,8.0,297.0,6.9,6.1,2.7,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-02,해평,21.8,7.6,289.0,6.8,5.7,2.6,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-03,해평,21.5,7.6,296.0,8.3,5.8,2.6,8.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-04,해평,22.3,7.6,296.0,8.5,5.8,2.5,9.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-05,해평,22.0,7.8,302.0,8.7,5.9,2.6,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2015-10-06,해평,22.0,8.1,312.0,9.1,6.2,2.6,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2015-10-07,해평,21.8,8.3,314.0,9.7,6.7,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-08,해평,21.7,8.4,314.0,9.7,7.0,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-09,해평,21.4,8.4,314.0,9.4,7.5,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-10,해평,20.6,8.3,315.0,9.4,7.8,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-11,해평,19.9,8.4,315.0,9.2,8.1,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-12,해평,19.8,8.4,314.0,8.6,8.6,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-13,해평,19.8,8.4,308.0,8.4,8.7,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-14,해평,20.3,8.4,307.0,8.3,8.8,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-15,해평,20.1,8.5,307.0,8.4,8.3,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2015-10-16,해평,20.4,8.5,308.0,8.4,7.4,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2015-10-17,해평,20.4,8.6,303.0,8.8,7.1,3.2,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-18,해평,20.2,8.6,309.0,8.6,6.6,3.3,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-19,해평,20.1,8.6,314.0,8.4,6.2,3.2,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-20,해평,19.9,8.7,316.0,8.2,5.7,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-21,해평,19.9,8.6,320.0,8.6,4.8,3.2,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-22,해평,19.9,8.6,324.0,9.4,4.5,3.5,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-23,해평,20.1,8.6,326.0,10.0,4.7,3.5,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-24,해평,19.6,8.7,328.0,9.5,4.9,3.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
