,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,殴档,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2017-05-17,利器,22.5,8.5,426.0,9.9,2.6,,2.501,0.016,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-18,利器,23.1,8.7,435.0,10.5,2.4,,,,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-19,利器,24.4,8.8,431.0,10.1,2.2,2.9,2.327,0.012,6.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-20,利器,24.8,8.7,432.0,10.1,2.0,2.9,2.195,0.012,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-21,利器,24.9,8.6,433.0,9.5,1.9,2.7,2.21,0.013,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-22,利器,24.5,8.5,443.0,9.3,2.0,2.6,2.249,0.013,1.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-23,利器,24.2,8.2,437.0,8.7,2.0,2.5,,0.011,1.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-24,利器,24.3,8.1,443.0,8.5,2.0,2.6,2.202,0.013,1.3,,,,,,,,,,,,,,,
2017-05-25,利器,24.7,8.1,465.0,7.9,1.7,2.6,2.33,0.01,1.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-26,利器,24.2,7.8,485.0,6.8,1.3,2.6,2.431,0.011,1.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-27,利器,25.4,7.9,502.0,6.8,1.3,2.6,2.522,0.013,1.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-28,利器,25.2,8.0,501.0,7.3,1.3,2.5,2.411,0.012,1.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-29,利器,25.6,8.2,498.0,7.8,1.4,2.6,2.467,0.013,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-30,利器,25.9,8.6,498.0,8.8,3.0,2.7,2.581,0.01,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-31,利器,25.7,8.7,508.0,9.2,2.4,2.8,2.709,0.009,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-01,利器,25.7,8.5,507.0,8.7,2.2,2.8,2.658,0.011,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-02,利器,25.4,8.3,522.0,8.0,2.0,2.8,2.684,0.011,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-03,利器,25.2,8.2,531.0,7.7,2.3,3.0,2.622,0.014,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-04,利器,25.1,8.3,514.0,8.3,3.0,3.0,2.475,0.015,22.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-05,利器,25.5,8.7,518.0,9.9,3.5,3.2,2.254,0.02,30.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-06,利器,24.6,8.7,539.0,9.9,3.7,3.4,2.427,0.017,38.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-07,利器,24.0,8.3,540.0,8.2,3.4,3.4,2.659,0.021,29.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-08,利器,24.0,8.3,547.0,8.3,4.2,3.5,2.523,0.022,40.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-09,利器,24.8,8.6,565.0,9.6,7.0,3.6,2.53,0.023,62.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-10,利器,25.0,9.0,545.0,11.2,13.7,5.1,2.445,0.038,139.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-11,利器,25.8,8.8,574.0,9.6,4.9,4.4,2.517,0.032,42.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-12,利器,25.6,8.9,546.0,9.5,4.1,4.3,2.28,0.034,32.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-13,利器,25.6,8.8,554.0,9.7,4.0,4.3,2.631,0.035,30.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-14,利器,26.2,8.9,525.0,,5.3,,,0.025,35.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-15,利器,25.9,8.9,540.0,10.4,5.1,4.3,2.611,0.026,39.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-16,利器,26.8,8.8,541.0,10.9,4.0,4.3,2.48,0.024,28.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-17,利器,27.6,8.7,532.0,9.6,2.6,3.9,2.382,0.026,16.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-18,利器,28.1,8.7,517.0,9.3,2.8,3.6,2.204,0.028,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-19,利器,28.4,8.9,521.0,9.9,3.8,3.7,2.24,0.028,17.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-20,利器,26.8,8.9,511.0,10.2,4.5,3.9,2.359,0.03,23.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-21,利器,27.1,8.7,511.0,9.2,3.8,3.9,2.381,0.025,18.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-22,利器,28.5,8.9,504.0,10.7,4.1,3.9,2.241,0.029,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-23,利器,28.3,8.9,494.0,10.5,3.4,3.8,2.149,0.021,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-24,利器,27.7,8.9,492.0,10.1,3.6,3.9,2.121,0.024,21.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-25,利器,27.4,8.5,444.0,8.6,3.6,3.9,2.041,0.032,21.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-26,利器,26.5,8.0,427.0,6.2,3.9,3.7,2.271,0.031,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-27,利器,26.4,7.9,497.0,6.0,5.3,3.8,2.576,0.042,16.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-28,利器,27.4,8.2,531.0,6.5,5.3,3.9,2.79,0.048,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-29,利器,27.0,8.4,483.0,9.1,8.5,4.5,2.859,0.052,37.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-30,利器,27.4,8.7,498.0,9.0,11.9,4.9,3.013,0.06,52.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-01,利器,28.1,8.7,440.0,9.3,15.2,5.5,3.114,0.067,77.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-02,利器,28.0,8.6,475.0,8.4,16.0,5.7,3.157,0.067,86.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-03,利器,27.7,7.9,534.0,7.2,10.4,4.2,3.187,0.062,46.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-04,利器,,,,,,,2.966,0.059,19.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-05,利器,28.2,7.3,382.0,6.4,2.9,3.6,2.158,0.046,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-06,利器,27.9,7.3,367.0,6.6,3.2,3.7,1.982,0.042,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-07,利器,28.0,7.3,358.0,5.9,2.6,3.5,2.009,0.051,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-08,利器,28.2,7.3,347.0,5.5,2.4,3.5,2.037,0.055,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-09,利器,29.2,7.2,329.0,4.9,1.3,3.2,2.067,0.061,11.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-10,利器,29.1,7.4,322.0,5.6,2.7,,2.311,0.055,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-11,利器,29.0,7.4,326.0,6.0,3.0,,2.329,0.053,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-12,利器,29.8,7.5,320.0,6.0,2.1,3.2,2.252,0.057,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-13,利器,31.0,7.9,318.0,,3.6,3.2,,0.052,11.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-14,利器,30.5,7.9,313.0,8.0,2.7,3.2,,0.037,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-15,利器,29.7,7.5,310.0,6.1,2.8,3.3,1.462,0.045,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-16,利器,29.4,7.2,304.0,4.6,6.3,3.1,1.675,0.069,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-17,利器,29.0,7.0,258.0,4.9,18.1,3.5,2.468,0.083,16.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-18,利器,29.0,7.1,229.0,7.0,9.5,3.4,2.429,0.051,15.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-19,利器,29.9,7.4,245.0,8.4,6.4,3.2,2.401,0.042,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-20,利器,31.2,7.9,252.0,11.2,4.7,3.1,2.262,0.04,25.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-21,利器,31.7,8.8,252.0,10.7,5.8,3.2,2.04,0.032,33.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-22,利器,32.0,9.0,251.0,9.5,4.9,3.6,1.993,0.028,35.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-23,利器,31.3,8.8,252.0,9.4,5.1,3.6,2.102,0.035,29.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-24,利器,31.1,8.5,254.0,9.4,4.1,3.5,2.298,0.033,25.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-25,利器,30.3,7.5,265.0,6.2,3.7,3.2,2.432,0.033,19.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-26,利器,29.6,7.2,308.0,4.9,5.1,2.9,2.632,0.052,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-27,利器,29.7,7.3,238.0,6.5,8.3,2.9,2.328,0.041,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-28,利器,30.4,7.6,218.0,7.8,9.2,3.2,2.243,0.041,16.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-29,利器,28.0,7.0,213.0,5.9,19.7,3.3,2.571,0.049,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-30,利器,28.3,7.1,231.0,5.9,13.3,2.8,2.529,0.061,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-31,利器,27.9,7.1,230.0,6.4,14.8,2.7,2.413,0.064,10.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-01,利器,27.1,7.2,206.0,6.9,17.7,3.3,2.376,0.073,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-02,利器,27.1,7.1,196.0,6.8,22.8,3.3,2.767,0.094,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-03,利器,27.5,7.1,177.0,7.4,28.4,3.8,3.014,0.118,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-04,利器,28.3,7.3,183.0,8.2,22.9,4.1,2.582,0.103,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-05,利器,29.0,7.5,186.0,8.6,18.0,4.4,2.668,0.083,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-06,利器,30.2,7.8,197.0,8.6,13.7,4.5,2.485,0.07,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-07,利器,29.9,7.5,198.0,8.0,10.7,4.6,2.565,0.058,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-08,利器,29.5,7.6,202.0,8.0,9.1,4.7,2.521,0.061,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-09,利器,29.6,7.9,208.0,8.6,6.6,4.9,2.476,0.043,18.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-10,利器,28.5,7.2,204.0,6.6,7.8,4.8,2.745,0.062,12.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-11,利器,29.0,7.3,204.0,6.4,8.5,4.7,2.781,0.064,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-12,利器,29.1,7.3,198.0,6.6,7.7,4.4,2.63,0.058,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-13,利器,28.6,7.1,203.0,6.1,8.2,4.2,2.741,0.062,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-14,利器,28.0,7.1,228.0,6.3,8.5,4.0,2.897,0.072,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-15,利器,27.1,7.1,240.0,6.7,10.2,3.7,2.907,0.072,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-16,利器,26.7,7.1,233.0,6.2,17.7,3.7,3.389,0.086,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-17,利器,27.3,7.1,225.0,6.4,15.5,3.5,3.449,0.084,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-18,利器,27.7,7.1,231.0,6.9,11.5,,3.225,0.075,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-19,利器,27.7,7.2,220.0,7.4,9.1,,2.919,0.069,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-20,利器,27.1,7.2,211.0,7.1,9.3,,3.018,0.071,6.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-21,利器,27.4,7.3,233.0,7.9,6.8,3.6,2.639,0.071,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-22,利器,27.2,7.3,243.0,8.7,7.3,3.9,2.819,0.072,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-23,利器,27.7,7.5,230.0,9.5,5.1,3.8,,0.072,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-24,利器,27.9,7.5,223.0,,5.4,3.6,2.957,0.069,10.5,,,,,,,,,,,,,,,
2017-08-25,利器,28.1,7.5,226.0,8.2,5.8,3.6,2.917,0.062,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-26,利器,27.7,7.4,229.0,7.9,7.1,3.5,2.928,0.064,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-27,利器,28.1,7.6,228.0,8.3,6.1,3.5,2.878,0.068,10.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-28,利器,28.3,7.8,230.0,8.6,3.9,3.5,2.794,0.057,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-29,利器,28.5,7.8,236.0,,3.2,3.5,2.727,0.054,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-30,利器,27.6,7.6,237.0,,3.9,3.5,2.841,0.056,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-31,利器,27.0,7.8,242.0,7.8,4.0,3.4,2.883,0.049,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-01,利器,27.2,8.0,249.0,7.8,3.6,3.5,2.82,0.047,21.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-02,利器,27.0,7.9,259.0,7.5,3.5,3.5,2.881,0.049,19.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-03,利器,27.5,8.0,262.0,7.6,2.3,3.4,2.906,0.053,16.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-04,利器,27.4,8.1,263.0,8.0,2.3,3.3,2.87,0.058,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-05,利器,26.6,7.9,265.0,8.4,2.7,3.3,2.929,0.056,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-06,利器,26.2,7.6,271.0,7.9,3.2,3.2,2.992,0.069,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-07,利器,25.9,7.8,277.0,8.5,3.5,3.2,2.881,0.047,16.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-08,利器,26.5,8.1,282.0,9.0,3.6,3.3,2.478,0.037,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-09,利器,26.6,8.3,284.0,10.1,3.5,3.3,2.556,0.042,26.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-10,利器,26.6,8.3,291.0,10.5,2.7,,2.733,0.072,21.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-11,利器,25.8,8.1,300.0,9.5,4.1,3.3,2.738,0.057,26.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-12,利器,26.0,7.9,315.0,8.7,3.9,3.3,2.766,,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-13,利器,25.6,7.6,312.0,8.1,3.0,3.3,2.591,0.039,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-14,利器,26.0,7.6,360.0,8.6,2.7,3.4,2.869,0.037,11.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-15,利器,25.8,7.5,396.0,8.2,2.5,3.5,2.982,0.038,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-16,利器,25.3,7.4,387.0,7.2,2.3,3.4,3.026,0.041,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-17,利器,24.9,7.3,366.0,6.8,2.3,3.3,3.045,0.05,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-18,利器,25.1,7.8,335.0,8.2,3.2,3.3,2.754,,19.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-19,利器,25.1,8.2,318.0,9.8,3.0,3.4,2.466,,25.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-20,利器,24.8,8.4,314.0,10.1,2.8,3.4,2.329,,27.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-21,利器,24.7,8.4,313.0,10.1,3.4,3.4,2.217,0.025,31.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-22,利器,24.7,8.4,316.0,10.9,3.1,3.3,2.279,0.016,31.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-23,利器,24.6,8.5,315.0,11.5,2.8,3.3,2.278,0.018,31.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-24,利器,25.0,8.6,316.0,12.1,2.6,3.2,2.241,0.017,25.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-25,利器,25.2,8.7,322.0,13.1,2.5,3.1,2.292,0.02,26.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-26,利器,25.4,8.9,333.0,13.7,2.9,3.1,2.303,0.021,27.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-27,利器,24.4,8.5,340.0,10.5,3.6,2.9,2.431,0.015,31.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-28,利器,24.3,8.1,364.0,9.0,4.0,2.9,2.739,0.015,36.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-29,利器,23.8,8.4,367.0,9.5,5.0,3.3,,,47.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-30,利器,23.7,8.6,372.0,10.3,5.0,3.3,2.375,0.013,47.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-01,利器,23.2,8.6,397.0,10.8,4.8,3.3,2.544,0.013,51.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-02,利器,23.1,8.4,412.0,10.0,5.4,3.3,2.939,0.012,49.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-03,利器,23.6,8.1,400.0,9.2,4.1,3.2,2.965,0.012,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-04,利器,23.4,7.7,362.0,8.0,3.8,3.1,2.703,0.012,21.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-05,利器,22.8,7.6,334.0,7.7,4.2,2.9,2.533,0.012,22.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-06,利器,22.5,7.6,337.0,7.8,4.1,2.8,2.722,0.012,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-07,利器,22.7,7.8,335.0,8.6,3.6,2.8,2.983,0.017,21.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-08,利器,23.5,8.2,327.0,9.4,2.4,2.8,2.877,0.033,18.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-09,利器,24.2,8.2,334.0,9.3,2.1,2.8,2.765,,16.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-10,利器,24.3,8.3,315.0,8.8,2.0,2.6,2.596,,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-11,利器,24.3,8.5,325.0,8.3,1.9,2.7,2.44,0.016,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-12,利器,22.6,7.9,378.0,7.4,2.6,2.9,2.746,0.018,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-13,利器,21.6,7.5,380.0,7.9,3.2,2.8,2.752,0.021,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-14,利器,21.4,7.7,367.0,8.2,2.9,2.7,2.54,0.018,12.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-15,利器,21.1,7.7,352.0,8.1,2.8,2.6,2.402,0.019,11.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
