³â/¿ù/ÀÏ,ÃøÁ¤¼Ò¸í_DAY,ÇöÀç¼öÀ§_DAY,À¯ÀÔ·®_DAY,Àú¼ö·®_DAY,°ø¿ë·®_DAY,ÃÑ¹æ·ù·®_DAY
2019-10-30,ÆÈ´ç´ï,25.100,135.208,214.111,29.889,131.000
2019-10-29,ÆÈ´ç´ï,25.090,122.208,214.582,29.418,130.708
2019-10-28,ÆÈ´ç´ï,25.110,140.250,214.202,29.798,135.958
2019-10-27,ÆÈ´ç´ï,25.100,129.250,215.223,28.777,125.083
2019-10-26,ÆÈ´ç´ï,25.090,121.667,215.040,28.960,130.167
2019-10-25,ÆÈ´ç´ï,25.110,108.042,215.467,28.533,129.833
2019-10-24,ÆÈ´ç´ï,25.150,134.458,217.581,26.419,130.208
2019-10-23,ÆÈ´ç´ï,25.140,125.750,216.231,27.769,130.000
2019-10-22,ÆÈ´ç´ï,25.150,129.792,216.399,27.601,125.500
2019-10-21,ÆÈ´ç´ï,25.140,128.000,216.814,27.186,128.000
2019-10-20,ÆÈ´ç´ï,25.140,136.542,216.398,27.602,128.042
2019-10-19,ÆÈ´ç´ï,25.120,127.750,216.155,27.845,127.750
2019-10-18,ÆÈ´ç´ï,25.120,136.375,216.399,27.601,149.125
2019-10-17,ÆÈ´ç´ï,25.150,136.625,218.625,25.375,162.167
2019-10-16,ÆÈ´ç´ï,25.210,140.292,218.211,25.789,127.458
2019-10-15,ÆÈ´ç´ï,25.180,148.500,216.247,27.753,123.000
2019-10-14,ÆÈ´ç´ï,25.120,139.042,216.307,27.693,168.792
2019-10-13,ÆÈ´ç´ï,25.190,171.708,219.318,24.682,175.958
2019-10-12,ÆÈ´ç´ï,25.200,182.625,215.824,28.176,123.167
2019-10-11,ÆÈ´ç´ï,25.060,180.250,213.654,30.346,201.417
2019-10-10,ÆÈ´ç´ï,25.110,219.833,214.750,29.250,224.125
2019-10-09,ÆÈ´ç´ï,25.120,192.125,215.756,28.244,200.625
2019-10-08,ÆÈ´ç´ï,25.140,236.167,217.104,26.896,231.917
2019-10-07,ÆÈ´ç´ï,25.130,226.458,214.675,29.325,188.375
2019-10-06,ÆÈ´ç´ï,25.040,186.333,210.747,33.253,127.708
2019-10-05,ÆÈ´ç´ï,24.900,198.625,206.240,37.760,146.583
2019-10-04,ÆÈ´ç´ï,24.790,519.583,199.890,44.110,433.167
2019-10-03,ÆÈ´ç´ï,24.600,444.917,198.692,45.308,481.000
2019-10-02,ÆÈ´ç´ï,24.680,302.500,198.917,45.083,311.708
2019-10-01,ÆÈ´ç´ï,24.700,337.458,202.046,41.954,383.500
2019-09-30,ÆÈ´ç´ï,24.810,317.125,206.523,37.477,422.792
2019-09-29,ÆÈ´ç´ï,25.060,218.167,215.900,28.100,311.958
2019-09-28,ÆÈ´ç´ï,25.280,142.208,220.154,23.846,116.167
2019-09-27,ÆÈ´ç´ï,25.220,177.583,216.895,27.105,126.458
2019-09-26,ÆÈ´ç´ï,25.100,189.333,214.185,29.815,164.000
2019-09-25,ÆÈ´ç´ï,25.040,229.917,213.851,30.149,221.458
2019-09-24,ÆÈ´ç´ï,25.020,264.292,209.341,34.659,201.792
2019-09-23,ÆÈ´ç´ï,24.870,392.875,206.581,37.419,357.625
2019-09-22,ÆÈ´ç´ï,24.790,250.708,208.231,35.769,332.625
2019-09-21,ÆÈ´ç´ï,24.980,211.958,209.256,34.744,195.250
2019-09-20,ÆÈ´ç´ï,24.940,208.542,216.420,27.580,331.042
2019-09-19,ÆÈ´ç´ï,25.230,132.542,217.734,26.266,115.375
2019-09-18,ÆÈ´ç´ï,25.190,135.833,217.089,26.911,127.333
2019-09-17,ÆÈ´ç´ï,25.170,198.542,216.536,27.464,185.792
2019-09-16,ÆÈ´ç´ï,25.140,234.083,214.065,29.935,217.083
2019-09-15,ÆÈ´ç´ï,25.100,280.042,210.587,33.413,263.125
2019-09-14,ÆÈ´ç´ï,25.060,375.667,210.107,33.893,363.042
2019-09-13,ÆÈ´ç´ï,25.030,412.875,209.829,34.171,412.917
2019-09-12,ÆÈ´ç´ï,25.030,744.167,209.507,34.493,786.458
2019-09-11,ÆÈ´ç´ï,25.110,1434.708,213.535,30.465,1257.208
2019-09-10,ÆÈ´ç´ï,24.700,417.792,203.015,40.985,494.458
2019-09-09,ÆÈ´ç´ï,24.870,356.542,209.139,34.861,393.958
2019-09-08,ÆÈ´ç´ï,24.960,170.333,208.462,35.538,137.042
2019-09-07,ÆÈ´ç´ï,24.880,524.583,203.100,40.900,485.000
2019-09-06,ÆÈ´ç´ï,24.790,728.917,210.261,33.739,869.250
2019-09-05,ÆÈ´ç´ï,25.120,677.708,206.291,37.709,517.542
2019-09-04,ÆÈ´ç´ï,24.750,338.625,198.647,45.353,274.958
2019-09-03,ÆÈ´ç´ï,24.610,304.792,201.936,42.064,430.542
2019-09-02,ÆÈ´ç´ï,24.890,151.292,211.501,32.499,218.250
2019-09-01,ÆÈ´ç´ï,25.050,165.125,211.005,32.995,123.167
2019-08-31,ÆÈ´ç´ï,24.950,199.208,209.946,34.054,220.167
2019-08-30,ÆÈ´ç´ï,25.000,205.792,210.402,33.598,184.792
2019-08-29,ÆÈ´ç´ï,24.950,228.833,211.339,32.661,279.167
2019-08-28,ÆÈ´ç´ï,25.070,152.917,214.476,29.524,169.917
2019-08-27,ÆÈ´ç´ï,25.110,174.583,214.140,29.860,178.917
2019-08-26,ÆÈ´ç´ï,25.120,122.375,215.559,28.441,130.875
2019-08-25,ÆÈ´ç´ï,25.140,143.458,214.888,29.112,130.750
2019-08-24,ÆÈ´ç´ï,25.110,156.667,213.609,30.391,131.333
2019-08-23,ÆÈ´ç´ï,25.050,150.875,213.212,30.788,171.958
2019-08-22,ÆÈ´ç´ï,25.100,163.417,213.336,30.664,142.292
2019-08-21,ÆÈ´ç´ï,25.050,186.583,214.506,29.494,224.708
2019-08-20,ÆÈ´ç´ï,25.140,219.667,215.011,28.989,177.125
2019-08-19,ÆÈ´ç´ï,25.110,259.875,214.935,29.065,249.458
2019-08-18,ÆÈ´ç´ï,25.120,371.583,214.110,29.890,342.042
2019-08-17,ÆÈ´ç´ï,25.050,341.958,215.178,28.822,367.375
2019-08-16,ÆÈ´ç´ï,25.110,411.583,211.820,32.180,344.208
2019-08-15,ÆÈ´ç´ï,24.950,380.708,209.150,34.850,368.208
2019-08-14,ÆÈ´ç´ï,24.920,430.500,209.639,34.361,442.958
2019-08-13,ÆÈ´ç´ï,24.950,634.292,213.331,30.669,719.625
2019-08-12,ÆÈ´ç´ï,25.120,529.583,208.457,35.543,453.667
2019-08-11,ÆÈ´ç´ï,24.940,249.542,208.715,35.285,249.625
2019-08-10,ÆÈ´ç´ï,24.940,287.542,213.389,30.611,371.708
2019-08-09,ÆÈ´ç´ï,25.140,353.708,211.268,32.732,261.208
2019-08-08,ÆÈ´ç´ï,24.920,566.792,205.863,38.137,505.958
2019-08-07,ÆÈ´ç´ï,24.780,365.583,206.766,37.234,451.542
2019-08-06,ÆÈ´ç´ï,24.980,197.250,210.671,33.329,209.875
2019-08-05,ÆÈ´ç´ï,25.010,239.708,206.047,37.953,141.250
2019-08-04,ÆÈ´ç´ï,24.780,314.583,210.450,33.550,401.375
2019-08-03,ÆÈ´ç´ï,24.980,472.958,211.395,32.605,456.250
2019-08-02,ÆÈ´ç´ï,24.940,685.417,210.823,33.177,748.458
2019-08-01,ÆÈ´ç´ï,25.090,1211.792,218.080,25.920,1280.000
2019-07-31,ÆÈ´ç´ï,25.250,714.000,216.039,27.961,637.417
2019-07-30,ÆÈ´ç´ï,25.070,560.875,219.129,24.871,676.375
2019-07-29,ÆÈ´ç´ï,25.340,631.917,216.660,27.340,420.542
2019-07-28,ÆÈ´ç´ï,24.840,783.458,200.996,43.004,760.417
2019-07-27,ÆÈ´ç´ï,24.790,1231.333,215.447,28.553,1392.833
2019-07-26,ÆÈ´ç´ï,25.170,968.042,208.211,35.789,806.458
2019-07-25,ÆÈ´ç´ï,24.790,176.667,204.030,39.970,190.458
2019-07-24,ÆÈ´ç´ï,24.820,240.208,212.678,31.322,371.208
2019-07-23,ÆÈ´ç´ï,25.130,116.208,216.171,27.829,124.708
2019-07-22,ÆÈ´ç´ï,25.150,157.167,214.845,29.155,123.250
2019-07-21,ÆÈ´ç´ï,25.070,102.042,214.201,29.799,123.250
2019-07-20,ÆÈ´ç´ï,25.120,127.542,214.293,29.707,123.292
2019-07-19,ÆÈ´ç´ï,25.110,144.708,212.425,31.575,123.542
2019-07-18,ÆÈ´ç´ï,25.060,102.917,213.198,30.802,124.083
2019-07-17,ÆÈ´ç´ï,25.110,118.083,214.232,29.768,122.333
2019-07-16,ÆÈ´ç´ï,25.120,165.750,212.489,31.511,123.458
2019-07-15,ÆÈ´ç´ï,25.020,128.000,210.747,33.253,123.792
2019-07-14,ÆÈ´ç´ï,25.010,132.333,209.829,34.171,123.958
2019-07-13,ÆÈ´ç´ï,24.990,98.542,210.536,33.464,123.792
2019-07-12,ÆÈ´ç´ï,25.050,131.625,210.595,33.405,123.250
2019-07-11,ÆÈ´ç´ï,25.030,124.875,209.994,34.006,124.917
2019-07-10,ÆÈ´ç´ï,25.030,142.208,208.809,35.191,125.500
2019-07-09,ÆÈ´ç´ï,24.990,116.375,209.303,34.697,124.792
2019-07-08,ÆÈ´ç´ï,25.010,121.000,209.769,34.231,125.208
2019-07-07,ÆÈ´ç´ï,25.020,124.875,210.293,33.707,124.875
2019-07-06,ÆÈ´ç´ï,25.020,132.958,210.189,33.811,124.542
2019-07-05,ÆÈ´ç´ï,25.000,116.625,209.994,34.006,125.042
2019-07-04,ÆÈ´ç´ï,25.020,146.042,209.270,34.730,125.125
2019-07-03,ÆÈ´ç´ï,24.970,129.167,208.971,35.029,125.000
2019-07-02,ÆÈ´ç´ï,24.960,103.917,209.601,34.399,124.917
2019-07-01,ÆÈ´ç´ï,25.010,116.375,210.625,33.375,124.833
2019-06-30,ÆÈ´ç´ï,25.030,128.458,211.049,32.951,124.250
2019-06-29,ÆÈ´ç´ï,25.020,128.667,210.776,33.224,124.500
2019-06-28,ÆÈ´ç´ï,25.010,150.542,208.629,35.371,125.417
2019-06-27,ÆÈ´ç´ï,24.950,120.917,208.851,35.149,125.083
2019-06-26,ÆÈ´ç´ï,24.960,126.417,208.490,35.510,130.625
2019-06-25,ÆÈ´ç´ï,24.970,139.083,209.016,34.984,130.750
2019-06-24,ÆÈ´ç´ï,24.950,130.542,209.408,34.592,130.417
2019-06-23,ÆÈ´ç´ï,24.950,121.000,209.196,34.804,125.208
2019-06-22,ÆÈ´ç´ï,24.960,130.708,208.821,35.179,126.542
2019-06-21,ÆÈ´ç´ï,24.950,209.167,208.178,35.822,213.417
2019-06-20,ÆÈ´ç´ï,24.960,180.000,209.527,34.473,196.792
2019-06-19,ÆÈ´ç´ï,25.000,192.333,209.707,34.293,171.375
2019-06-18,ÆÈ´ç´ï,24.950,160.333,210.158,33.842,172.875
2019-06-17,ÆÈ´ç´ï,24.980,155.208,210.852,33.148,163.667
2019-06-16,ÆÈ´ç´ï,25.000,164.542,209.963,34.037,156.125
2019-06-15,ÆÈ´ç´ï,24.980,174.375,209.917,34.083,187.000
2019-06-14,ÆÈ´ç´ï,25.010,183.125,210.054,33.946,166.292
2019-06-13,ÆÈ´ç´ï,24.970,144.917,209.887,34.113,149.167
2019-06-12,ÆÈ´ç´ï,24.980,159.917,212.197,31.803,193.667
2019-06-11,ÆÈ´ç´ï,25.060,174.667,211.366,32.634,153.625
2019-06-10,ÆÈ´ç´ï,25.010,222.000,208.003,35.997,141.500
2019-06-09,ÆÈ´ç´ï,24.820,226.833,209.081,34.919,332.000
2019-06-08,ÆÈ´ç´ï,25.070,377.583,213.836,30.164,398.708
2019-06-07,ÆÈ´ç´ï,25.120,303.167,211.961,32.039,244.208
2019-06-06,ÆÈ´ç´ï,24.980,123.667,212.350,31.650,182.750
2019-06-05,ÆÈ´ç´ï,25.120,159.708,213.308,30.692,130.167
2019-06-04,ÆÈ´ç´ï,25.050,100.250,214.506,29.494,129.917
2019-06-03,ÆÈ´ç´ï,25.120,135.625,215.177,28.823,139.917
2019-06-02,ÆÈ´ç´ï,25.130,143.500,215.760,28.240,139.167
2019-06-01,ÆÈ´ç´ï,25.120,135.375,215.315,28.685,139.667
2019-05-31,ÆÈ´ç´ï,25.130,144.542,215.285,28.715,140.333
2019-05-30,ÆÈ´ç´ï,25.120,135.583,214.614,29.386,135.625
2019-05-29,ÆÈ´ç´ï,25.120,152.292,215.133,28.867,152.292
2019-05-28,ÆÈ´ç´ï,25.120,166.667,214.236,29.764,132.917
2019-05-27,ÆÈ´ç´ï,25.050,173.542,214.707,29.293,237.125
2019-05-26,ÆÈ´ç´ï,25.200,138.667,218.460,25.540,134.417
2019-05-25,ÆÈ´ç´ï,25.190,149.875,217.215,26.785,132.875
2019-05-24,ÆÈ´ç´ï,25.150,132.000,215.819,28.181,127.750
2019-05-23,ÆÈ´ç´ï,25.140,136.958,215.652,28.348,128.458
2019-05-22,ÆÈ´ç´ï,25.120,142.708,214.720,29.280,138.458
2019-05-21,ÆÈ´ç´ï,25.110,160.042,214.480,29.520,155.875
2019-05-20,ÆÈ´ç´ï,25.110,155.208,215.526,28.474,180.708
2019-05-19,ÆÈ´ç´ï,25.170,172.917,217.686,26.314,177.167
2019-05-18,ÆÈ´ç´ï,25.180,143.292,217.246,26.754,134.875
2019-05-17,ÆÈ´ç´ï,25.160,146.625,215.454,28.546,125.417
2019-05-16,ÆÈ´ç´ï,25.110,122.875,214.583,29.417,122.875
2019-05-15,ÆÈ´ç´ï,25.110,139.000,214.341,29.659,130.542
2019-05-14,ÆÈ´ç´ï,25.090,176.500,213.593,30.407,189.333
2019-05-13,ÆÈ´ç´ï,25.120,166.167,216.675,27.325,195.917
2019-05-12,ÆÈ´ç´ï,25.190,126.667,217.045,26.955,130.917
2019-05-11,ÆÈ´ç´ï,25.200,194.125,215.564,28.436,151.625
2019-05-10,ÆÈ´ç´ï,25.100,186.000,213.730,30.270,186.083
2019-05-09,ÆÈ´ç´ï,25.100,152.125,214.446,29.554,160.708
2019-05-08,ÆÈ´ç´ï,25.120,203.792,213.655,30.345,174.208
2019-05-07,ÆÈ´ç´ï,25.050,191.125,213.760,30.240,212.208
2019-05-06,ÆÈ´ç´ï,25.100,189.000,213.471,30.529,189.042
2019-05-05,ÆÈ´ç´ï,25.100,172.167,214.630,29.370,176.417
2019-05-04,ÆÈ´ç´ï,25.110,195.167,214.324,29.676,182.625
2019-05-03,ÆÈ´ç´ï,25.080,207.708,213.867,30.133,203.542
2019-05-02,ÆÈ´ç´ï,25.070,254.375,215.069,28.931,275.583
2019-05-01,ÆÈ´ç´ï,25.120,278.333,214.114,29.886,227.708
2019-04-30,ÆÈ´ç´ï,25.000,258.792,213.821,30.179,279.833
2019-04-29,ÆÈ´ç´ï,25.050,260.625,214.948,29.052,281.792
2019-04-28,ÆÈ´ç´ï,25.100,223.083,214.248,29.752,202.000
2019-04-27,ÆÈ´ç´ï,25.050,242.542,212.651,31.349,204.708
2019-04-26,ÆÈ´ç´ï,24.960,270.375,212.897,31.103,303.875
2019-04-25,ÆÈ´ç´ï,25.040,274.333,213.455,30.545,274.333
2019-04-24,ÆÈ´ç´ï,25.040,268.375,214.018,29.982,276.792
2019-04-23,ÆÈ´ç´ï,25.060,248.958,214.551,29.449,253.167
2019-04-22,ÆÈ´ç´ï,25.070,186.958,215.774,28.226,208.125
2019-04-21,ÆÈ´ç´ï,25.120,178.792,215.939,28.061,178.750
2019-04-20,ÆÈ´ç´ï,25.120,171.083,214.568,29.432,175.333
2019-04-19,ÆÈ´ç´ï,25.130,305.208,214.492,29.508,296.708
2019-04-18,ÆÈ´ç´ï,25.110,295.375,213.794,30.206,265.792
2019-04-17,ÆÈ´ç´ï,25.040,307.375,213.090,30.910,341.167
2019-04-16,ÆÈ´ç´ï,25.120,340.792,215.239,28.761,345.292
2019-04-15,ÆÈ´ç´ï,25.130,365.958,216.908,27.092,349.000
2019-04-14,ÆÈ´ç´ï,25.090,296.750,213.168,30.832,301.000
2019-04-13,ÆÈ´ç´ï,25.100,285.542,215.268,28.732,268.625
2019-04-12,ÆÈ´ç´ï,25.060,296.458,213.471,30.529,283.833
2019-04-11,ÆÈ´ç´ï,25.030,317.625,213.334,30.666,326.042
2019-04-10,ÆÈ´ç´ï, , , , , 
2019-04-09,ÆÈ´ç´ï,25.180,328.833,215.809,28.191,256.542
2019-04-08,ÆÈ´ç´ï,25.050,282.708,214.599,29.401,282.708
2019-04-07,ÆÈ´ç´ï,25.050,240.167,213.303,30.697,235.958
2019-04-06,ÆÈ´ç´ï,25.040,236.083,213.287,30.713,244.500
2019-04-05,ÆÈ´ç´ï,25.060,244.333,213.699,30.301,244.333
2019-04-04,ÆÈ´ç´ï,25.050,267.792,213.866,30.134,297.417
2019-04-03,ÆÈ´ç´ï,25.120,344.250,214.187,29.813,323.042
2019-04-02,ÆÈ´ç´ï,25.070,281.042,213.152,30.848,272.875
2019-04-01,ÆÈ´ç´ï,25.050,173.667,216.232,27.768,228.792
2019-03-31,ÆÈ´ç´ï,25.180,136.250,217.379,26.621,123.500
2019-03-30,ÆÈ´ç´ï,25.150,127.833,216.812,27.188,123.583
2019-03-29,ÆÈ´ç´ï,25.140,171.875,218.501,25.499,218.875
2019-03-28,ÆÈ´ç´ï,25.250,187.125,218.397,25.603,148.667
2019-03-27,ÆÈ´ç´ï,25.160,175.083,216.766,27.234,170.833
2019-03-26,ÆÈ´ç´ï,25.150,183.292,217.198,26.802,179.000
2019-03-25,ÆÈ´ç´ï,25.140,164.583,217.902,26.098,181.833
2019-03-24,ÆÈ´ç´ï,25.180,146.792,218.670,25.330,163.833
2019-03-23,ÆÈ´ç´ï,25.220,182.417,219.103,24.897,173.833
2019-03-22,ÆÈ´ç´ï,25.200,193.750,216.569,27.431,151.167
2019-03-21,ÆÈ´ç´ï,25.100,152.917,213.654,30.346,161.333
2019-03-20,ÆÈ´ç´ï,25.120,215.208,216.922,27.078,215.208
2019-03-19,ÆÈ´ç´ï,25.180,0.000,0.000,244.000,0.000
2019-03-18,ÆÈ´ç´ï,25.180,0.000,0.000,244.000,0.000
2019-03-17,ÆÈ´ç´ï,25.180,112.917,218.824,25.176,130.000
2019-03-16,ÆÈ´ç´ï,25.220,108.292,220.308,23.692,129.750
2019-03-15,ÆÈ´ç´ï,25.270,172.042,219.428,24.572,150.583
2019-03-14,ÆÈ´ç´ï,25.220,167.000,219.240,24.760,171.292
2019-03-13,ÆÈ´ç´ï,25.230,163.875,217.504,26.496,129.708
2019-03-12,ÆÈ´ç´ï,25.150,134.042,216.690,27.310,129.750
2019-03-11,ÆÈ´ç´ï,25.140,151.958,215.301,28.699,130.750
2019-03-10,ÆÈ´ç´ï,25.090,108.750,215.772,28.228,130.000
2019-03-09,ÆÈ´ç´ï,25.140,99.958,218.100,25.900,129.750
2019-03-08,ÆÈ´ç´ï,25.210,163.792,217.413,26.587,129.708
2019-03-07,ÆÈ´ç´ï,25.130,125.000,216.259,27.741,129.250
2019-03-06,ÆÈ´ç´ï,25.140,145.292,216.277,27.723,136.792
2019-03-05,ÆÈ´ç´ï,25.120,149.750,216.078,27.922,149.792
2019-03-04,ÆÈ´ç´ï,25.120,145.417,215.100,28.900,141.167
2019-03-03,ÆÈ´ç´ï,25.110,112.750,215.817,28.183,125.500
2019-03-02,ÆÈ´ç´ï,25.140,108.250,216.765,27.235,125.250
2019-03-01,ÆÈ´ç´ï,25.180,117.042,218.453,25.547,125.500
2019-02-28,ÆÈ´ç´ï,25.200,172.625,216.588,27.412,130.125
2019-02-27,ÆÈ´ç´ï,25.100,179.875,214.186,29.814,158.750
2019-02-26,ÆÈ´ç´ï,25.050,167.833,214.399,29.601,193.208
2019-02-25,ÆÈ´ç´ï,25.110,175.250,215.406,28.594,179.542
2019-02-24,ÆÈ´ç´ï,25.120,108.500,216.337,27.663,129.750
2019-02-23,ÆÈ´ç´ï,25.170,108.500,217.854,26.146,125.500
2019-02-22,ÆÈ´ç´ï,25.200,188.042,218.853,25.147,196.625
2019-02-21,ÆÈ´ç´ï,25.220,195.875,218.348,25.652,178.792
2019-02-20,ÆÈ´ç´ï,25.180,180.417,216.738,27.262,154.833
2019-02-19,ÆÈ´ç´ï,25.120,173.292,215.864,28.136,177.583
2019-02-18,ÆÈ´ç´ï,25.130,173.667,216.001,27.999,173.708
2019-02-17,ÆÈ´ç´ï,25.130,98.750,217.641,26.359,124.250
2019-02-16,ÆÈ´ç´ï,25.190,106.917,218.730,25.270,124.042
2019-02-15,ÆÈ´ç´ï,25.230,181.875,218.243,25.757,160.458
2019-02-14,ÆÈ´ç´ï,25.180,171.125,217.184,26.816,145.625
2019-02-13,ÆÈ´ç´ï,25.120,178.250,217.334,26.666,203.750
2019-02-12,ÆÈ´ç´ï,25.180,198.875,216.018,27.982,169.125
2019-02-11,ÆÈ´ç´ï,25.110,171.500,216.553,27.447,205.500
2019-02-10,ÆÈ´ç´ï,25.190,114.292,218.792,25.208,127.083
2019-02-09,ÆÈ´ç´ï,25.220,112.417,219.842,24.158,125.333
2019-02-08,ÆÈ´ç´ï,25.260,197.000,216.634,27.366,133.042
2019-02-07,ÆÈ´ç´ï,25.110,178.500,215.864,28.136,204.000
2019-02-06,ÆÈ´ç´ï,25.170,134.250,218.855,25.145,166.708
2019-02-05,ÆÈ´ç´ï,25.230,144.458,221.750,22.250,170.250
2019-02-04,ÆÈ´ç´ï,25.290,165.458,223.276,20.724,178.458
2019-02-03,ÆÈ´ç´ï,25.320,135.125,223.619,20.381,135.125
2019-02-02,ÆÈ´ç´ï,25.320,109.417,224.150,19.850,126.750
2019-02-01,ÆÈ´ç´ï,25.360,140.250,224.416,19.584,140.250
2019-01-31,ÆÈ´ç´ï,25.360,155.960,222.240,21.760,121.380
2019-01-30,ÆÈ´ç´ï,25.280,167.330,218.520,25.480,124.420
2019-01-29,ÆÈ´ç´ï,25.180,179.540,215.060,28.940,124.500
2019-01-28,ÆÈ´ç´ï,25.050,169.040,213.760,30.240,173.250
2019-01-27,ÆÈ´ç´ï,25.060,98.040,215.040,28.960,127.710
2019-01-26,ÆÈ´ç´ï,25.130,92.000,217.010,26.990,121.750
2019-01-25,ÆÈ´ç´ï,25.200,152.670,216.940,27.060,127.210
2019-01-24,ÆÈ´ç´ï,25.140,150.170,216.950,27.050,171.380
2019-01-23,ÆÈ´ç´ï,25.190,200.170,217.890,26.110,195.920
2019-01-22,ÆÈ´ç´ï,25.180,185.130,217.210,26.790,180.830
2019-01-21,ÆÈ´ç´ï,25.170,177.380,217.460,26.540,177.380
2019-01-20,ÆÈ´ç´ï,25.170,118.000,217.290,26.710,122.250
2019-01-19,ÆÈ´ç´ï,25.180,118.750,218.520,25.490,127.250
2019-01-18,ÆÈ´ç´ï,25.200,173.750,216.240,27.770,139.710
2019-01-17,ÆÈ´ç´ï,25.120,191.750,214.360,29.650,170.580
2019-01-16,ÆÈ´ç´ï,25.070,180.500,214.980,29.020,201.670
2019-01-15,ÆÈ´ç´ï,25.120,163.250,213.690,30.310,129.540
2019-01-14,ÆÈ´ç´ï,25.040,163.630,215.220,28.780,205.960
2019-01-13,ÆÈ´ç´ï,25.140,104.000,217.670,26.330,125.250
2019-01-12,ÆÈ´ç´ï,25.190,109.420,218.850,25.150,122.250
2019-01-11,ÆÈ´ç´ï,25.220,171.170,219.260,24.740,171.170
2019-01-10,ÆÈ´ç´ï,25.220,191.750,217.040,26.960,161.920
2019-01-09,ÆÈ´ç´ï,25.150,179.170,219.630,24.370,234.790
2019-01-08,ÆÈ´ç´ï,25.280,181.790,221.770,22.240,181.830
2019-01-07,ÆÈ´ç´ï,25.280,172.080,218.560,25.440,124.920
2019-01-06,ÆÈ´ç´ï,25.170,128.880,218.820,25.180,150.250
2019-01-05,ÆÈ´ç´ï,25.220,111.880,219.470,24.530,124.750
2019-01-04,ÆÈ´ç´ï,25.260,165.500,219.460,24.540,139.750
2019-01-03,ÆÈ´ç´ï,25.200,137.750,217.870,26.130,125.250
2019-01-02,ÆÈ´ç´ï,25.170,147.130,216.170,27.830,130.170
2019-01-01,ÆÈ´ç´ï,25.130,129.460,215.010,28.990,125.250
2020-12-31,ÆÈ´ç´ï,25.070,152.500,212.940,31.060,140.000
2020-12-30,ÆÈ´ç´ï,25.040,140.625,212.970,31.030,140.625
2020-12-29,ÆÈ´ç´ï,25.040,136.333,212.833,31.167,140.542
2020-12-28,ÆÈ´ç´ï,25.050,142.208,213.168,30.832,146.417
2020-12-27,ÆÈ´ç´ï,25.060,138.833,213.624,30.376,130.500
2020-12-26,ÆÈ´ç´ï,25.040,130.375,213.168,30.832,130.417
2020-12-25,ÆÈ´ç´ï,25.040,140.917,212.774,31.226,140.917
2020-12-24,ÆÈ´ç´ï,25.040,119.417,213.137,30.863,140.500
2020-12-23,ÆÈ´ç´ï,25.090,131.542,214.140,29.860,135.833
2020-12-22,ÆÈ´ç´ï,25.100,148.125,214.126,29.874,135.458
2020-12-21,ÆÈ´ç´ï,25.070,127.458,213.700,30.300,140.125
2020-12-20,ÆÈ´ç´ï,25.070,140.792,215.436,28.564,166.250
2020-12-19,ÆÈ´ç´ï,25.130,169.042,215.577,28.423,135.208
2020-12-18,ÆÈ´ç´ï,25.050,160.417,213.715,30.285,160.458
2020-12-17,ÆÈ´ç´ï,25.050,125.750,213.836,30.164,130.000
2020-12-16,ÆÈ´ç´ï,25.050,121.500,214.186,29.814,129.917
2020-12-15,ÆÈ´ç´ï,25.070,134.708,214.139,29.861,134.750
2020-12-14,ÆÈ´ç´ï,25.070,135.542,214.201,29.799,135.542
2020-12-13,ÆÈ´ç´ï,25.070,125.750,214.172,29.828,125.833
2020-12-12,ÆÈ´ç´ï,25.070,124.833,215.543,28.457,146.042
2020-12-11,ÆÈ´ç´ï,25.120,160.500,214.827,29.173,139.333
2020-12-10,ÆÈ´ç´ï,25.070,153.500,213.959,30.041,145.167
2020-12-09,ÆÈ´ç´ï,25.050,153.917,213.472,30.528,149.708
2020-12-08,ÆÈ´ç´ï,25.040,150.042,212.985,31.015,150.042
2020-12-07,ÆÈ´ç´ï,25.040,135.750,212.758,31.242,140.000
2020-12-06,ÆÈ´ç´ï,25.050,144.875,213.260,30.740,144.958
2020-12-05,ÆÈ´ç´ï,25.050,148.542,213.032,30.968,144.458
2020-12-04,ÆÈ´ç´ï,25.040,149.958,212.561,31.439,149.958
2020-12-03,ÆÈ´ç´ï,25.040,150.792,212.485,31.515,150.792
2020-12-02,ÆÈ´ç´ï,25.040,141.458,213.243,30.757,149.875
2020-12-01,ÆÈ´ç´ï,25.060,149.708,213.349,30.651,149.708
2020-11-30,ÆÈ´ç´ï,25.060,149.000,213.106,30.894,149.000
2020-11-29,ÆÈ´ç´ï,25.060,138.167,212.927,31.073,125.542
2020-11-28,ÆÈ´ç´ï,25.030,151.125,211.367,32.633,125.875
2020-11-27,ÆÈ´ç´ï,24.970,179.708,210.715,33.285,179.708
2020-11-26,ÆÈ´ç´ï,24.970,138.875,210.022,33.978,134.708
2020-11-25,ÆÈ´ç´ï,24.960,144.958,208.836,35.164,128.333
2020-11-24,ÆÈ´ç´ï,24.920,187.792,207.458,36.542,162.667
2020-11-23,ÆÈ´ç´ï,24.860,173.792,204.248,39.752,133.333
2020-11-22,ÆÈ´ç´ï,24.770,232.375,208.039,35.961,314.458
2020-11-21,ÆÈ´ç´ï,24.960,242.250,213.780,30.220,309.667
2020-11-20,ÆÈ´ç´ï,25.120,283.750,214.249,29.751,254.125
2020-11-19,ÆÈ´ç´ï,25.050,458.458,212.726,31.274,458.458
